unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B00029UZY0:clean_and_creative!:a_dmented_lil_thori_""..mostly_harmless""",B00029UZY0,H2O Plus Squish Soap Kid's Pack: Beauty,beauty,31 of 31,5.0,Clean and Creative!,"December 3, 2005","a DMented lil Thori ""..mostly Harmless""",California,"This is a really fun gift for children (although, you might have guessed that I like them too), it has a sweet fruity scent without being a sugar buzz and the colors are very bright and cheerful.

I would suggest one of those wire or slotted soap dishes to help these dry easier and faster though. A regular soap dish without any type of draining makes it melt faster"
"B000KVMUR0:worth_the_price.:megan_""bad_at_nicknames""",B000KVMUR0,The Body Shop Glass Nail file: Beauty,beauty,1 of 1,4.0,Worth the Price.,"February 6, 2007","Megan ""Bad at Nicknames""",California,"Whenever I saw glass or porcelain nail files in stores I always thought they were overpriced, you can get all kinds of nail files for a couple of bucks, and I didn't see a reason to pay more.  But I was given one of these and now I think it's worth it.  It is a really strong file, so strong that my mother was startled by how much it took off the first time she used it.  You really only need very gentle pressure and speed with this type of file.  It is very easy too clean and shows no signs of wear, by this time I usually would have killed a normal file"
"B000143NLS:smaller_that_i_expected:karyn_blaney_""blaneygirl""",B000143NLS,Tweezerman Barber Shears 5 1/2 Inch With Finger Rest: Beauty,beauty,2 of 2,4.0,smaller that I expected,"March 14, 2006","Karyn Blaney ""blaneygirl""","Athens, TX",These are good and do the trick but it's hard to get my fingers in the holes.
"B000IN2BM4:advertise_your_lashes:silvia_bridger_""truth_about_caffeine.com""",B000IN2BM4,Chanel Inimitable Multi-Dimentionnel Mascara: Beauty,beauty,,5.0,Advertise Your Lashes,"April 16, 2007","Silvia Bridger ""Truth About Caffeine.com""",SCR Books,This mascara goes on like a dream and stays put throughout the day without tearing or irritation.  Your lashes will look like they belong in an advertisement
"B000IN2BM4:really_is_inimitable:trixie_""cupcakejones""",B000IN2BM4,Chanel Inimitable Multi-Dimentionnel Mascara: Beauty,beauty,6 of 6,5.0,Really is inimitable,"November 2, 2006","Trixie ""cupcakejones""",Ohio,I wasn't crazy about this mascara when I first put it on but it grew on me. The brush is not a regular mascara brush and it took a little getting used to however I love it now. It brushes the clumps right off your lashes as you apply. They'll be long and nicely separated. And the stuff stays on your lashes like glue all day. No smearing and it still looks perfect at the end of the day to the point where I feel like it's a shame to wash my eye makeup off. I'm really pleased with it. I want to try Lancome's new mascara too but this one is definitely a keeper.
B000LJQY4Q:luscious_and_lovely:gail_cooke,B000LJQY4Q,"Mistral Travel Soap in 10 Scents, 50 g: Beauty",beauty,0 of 1,4.0,LUSCIOUS AND LOVELY,"April 14, 2007",Gail Cooke,"TX, USA","Mistral, as many know, is a powerful, gusty wind that blows across the south of France. Mistral, as I was happy to discover, is also the name of a line of bath and body products, all French inspired, all lusciously lovely from scented soaps to soothing lotions to rejuvenating body butters. 

Matthew Tilker, founder and president of Mistral, utilizes Shea butter, which is an efficacious natural healer, in a myriad of must-have forms. Derived from the nuts of the African Shea Tree (according to sacred custom the nuts are harvested primarily by women), this butter is highly emollient, a boon for those with dry skin, chapped lips, any number of skin irritations. 

The pure Shea Butter soap comes in a plethora of inviting fragrances, all milled six times (while others boast being triple milled). South Seas is a particular favorite - it's as fresh as an ocean breeze and as calming, soothing as a tropical island. The marine scent is accented with a touch of grapefruit, white flowers and soft woods. An irresistible combination. 

South Seas is a fragrance with which you wish to surround yourself - made possible by the shower gel, body lotion, massage bath and body oil, bath salts and candle all available at very accessible prices. 

     - Gail Cooke"
"B00021E6AM:if_you_wear_makeup...this_is_a_must_have!:m._chavez_""devdasi""",B00021E6AM,Sephora Double-Ended Blemish Extractor: Beauty,beauty,4 of 7,5.0,If You Wear MakeUp...This Is A Must Have!,"February 20, 2006","M. Chavez ""DevDasi""",Manhatten,"The pores of the face become clogged with makeup, cremes, sunscreens, Bronzing Gels, Powders, etc.  

Exfoliation, washing, facials, steaming DO NOT REMOVE BLACKHEADS, WHITEHEADS AND CLOGGED PORES.  

This simple product gets them out!  

Buying one will last a life time.  No need to buy another ever....

The Ultimate cleaning device...."
"B00095P2GS:great_lip_color!:stephanie_r._gugliemo_""s_gugliemo""",B00095P2GS,Bobbi Brown Lip Color: Beauty,beauty,1 of 1,5.0,Great lip color!,"February 6, 2007","Stephanie R. Gugliemo ""S Gugliemo""",,"Bobbi Brown makes excellent lip colors.  They are very smooth, and have some staying power"
B0006Q232Q:a_really_lovely_scent:strange_east_bay_girl,B0006Q232Q,Kai Perfume Oil: Beauty,beauty,2 of 2,5.0,A really lovely scent,"December 2, 2006",Strange East Bay Girl,East of San Fran,"This smells so wonderful! Wear it and you will get compliments. It seems like it might be a summertime-only scent (i.e. very tropical), but I'd wear it year round. I only wish they made a larger size in the oil.."
"B00021DB8A:i_love_these_vitamins!:tm_""tm""",B00021DB8A,Phyto Phytophanere Dietary Supplement - Hair & Nails: Beauty,beauty,2 of 3,5.0,I love these vitamins!,"February 22, 2007","TM ""TM""",New Jersey,"What I like most about these vitamins is that they are very small and easy to swallow, unlike a lot of other hair and nail vitamins which are huge. I am not sure if I notice a difference in the condition of my hair but I will continue to purchase and use the vitamins nevertheless"
"B00021DB8A:expensive,_but_worth_it!!:d._c._arce",B00021DB8A,Phyto Phytophanere Dietary Supplement - Hair & Nails: Beauty,beauty,8 of 8,5.0,"Expensive, but worth it!!","July 25, 2006",D. C. Arce,"Fremont, CA","I took this supplement for 6 months and I noticed a dramatic change in hair appearance, length, and my nails!! I would like to keep taking it, but I can't afford it for a while, which I am really bummed out about it. I definitely recommend this product. It also has a huge celebrity following and now I know why"
B00021DB8A:best_for_hair_loss:maria_carolina_almeida,B00021DB8A,Phyto Phytophanere Dietary Supplement - Hair & Nails: Beauty,beauty,19 of 19,5.0,Best for hair loss,"October 31, 2005",Maria Carolina Almeida,"Rio de Janeiro, RJ Brazil","I have started taking this supplement a month ago and I feel my hair is stronger than ever. Also my hair loss has became minimal!
Besides that, my nails are harder, I love it"
"B00021BZNS:perfect_for_that_delicate_skin_around_your_eyes:holleegolightly_""holleeg""",B00021BZNS,Murad Essential-C Eye Cream SPF 15: Beauty,beauty,2 of 5,5.0,Perfect for that delicate skin around your eyes,"November 5, 2004","HolleeGoLightly ""HolleeG""","Los Angeles, CA",I have the beginnings of crow's feet. The Essential C Eye Cream has helped to decrease the lines and restored the elasticity and suppleness of the delicate skin around my eyes
"B000IK5Z1Q:awesome_lipstick!!:kristin_jones_ekadi_""ajk's_mom""",B000IK5Z1Q,Mally Beauty Lipstick: Beauty,beauty,,5.0,Awesome Lipstick!!,"April 4, 2007","Kristin Jones Ekadi ""AJK's mom""","NashVegas, TN","I can't say enough good about this lipstick.  I am a Black woman with a light-skinned golden brown complexion, like Halle Berry.  When I received the Malibu Peach my first impression was that it was too light and that my lips were going to look ashy.  However, when applied it is the perfect smooth sheer soft peach color.  It's a very rich product and the case is elegant. It doesn't have that funky smell or taste that a lot of lip products do and it's not sticky!!  I love MAC but if my hair blows into my face it sticks to my lips (eww).  Big ups to Mally! (thumbs that is..lol) I will definitely be trying some other Mally products.  I also ordered the brow kit in Sable which is first rate"
"B0007GAZBQ:""clear_makeup""_versus_foundation_primer:k._suter",B0007GAZBQ,philosophy the present skin perfector: Beauty,beauty,7 of 7,4.0,"""Clear Makeup"" versus Foundation Primer","April 11, 2006",K. Suter,"Portland, OR","I have used Philosophy products for over a year now and am a proponent of their exfoliators and cleansers.  I enthusiastically bought The Present after seeing it as a new product at the Nordstrom counter.

The bottle says that it is clear makeup for fine lines, wrinkles, and uneven texture.  It can be used three different ways; alone as an oil-free moisturizer for sensitive skin; over oil free moisturizer (such as Hope in a Jar) to create the illusion of airbrushed skin; and under foundation for a smooth finish.

I was after that airbrushed skin, and this product works GREAT if used over moisturizer.  It truly does minimize pores and fine lines. If you don't like to wear a lot of makeup, it gives you a very fresh and natural look.  

Unfortunately, no matter how diligent your are, sometimes blemishes pop up and you have to use foundation.  The Present was not suitable in this function for me.  Used under my foundation, my makeup felt cakey, thick, and the foundation did not blend well into this product.  It left unsightly foundation streaks that were difficult to correct.  I could not hold my MAC foundation responsible, because used alone it does not exhibit any of these qualities.

I would highly reccomend this product as ""clear makeup"" but not as a foundation primer as indicated on the back of the bottle.  If you are looking for a foundation primer, I would reccomend Smashbox's Photo Finish.  It is extremely lightweight, blends well with foundation, and the bottle will last forever because you use such small amounts."
B0007GAZBQ:great_for_dry_skin_too:tigerpaws,B0007GAZBQ,philosophy the present skin perfector: Beauty,beauty,10 of 10,5.0,Great for dry skin too,"January 11, 2006",Tigerpaws,"Silver Spring, MD USA","I was given this product as a gift, and I just love it.  I'll often wear it on weekends without any additional makeup.  It smoothes this skin surface.  True - the coverage is not the same as with a tinted foundation - but it offers a lot of improvement worn alone.  Also, I was using a tinted cream makeup base that was not working well on my dry skin.  It would create lines, etc.  So I started combining the two things - the tinted cream base and the Philosophy skin perfector together on a sponge before applying and BINGO - This solved the problem.  So if you want a tint plus the smoothness, you might want to give this a try."
B000ALBLWK:i'm_in_love:amber,B000ALBLWK,Clinique Blended Face Powder and Brush: Beauty,beauty,,5.0,I'm in Love,"November 4, 2005",Amber,"Knoxville, TN","I have been using this powder for about 5 years. It is amazing. I have problems with red cheeks and breakouts. Once I put on my concealer and foundation, I put on this powder and it is truly what makes my imperfections disappear. It even comes with the perfect application brush. This powder is worth every penny because it does what a powder should do"
"B000BC1LBO:outstanding!!:c._enlow_""icando26pt2""",B000BC1LBO,Aquis Adventure Microfiber Towels - Large 19x39: Beauty,beauty,2 of 2,5.0,Outstanding!!,"January 18, 2007","C. Enlow ""Icando26pt2""","Vancouver, WA",Great towel for the gym or after swimming.  Very absorbant and I also use one to cover the circuit machines when I use them
B000B8WAQS:amazing_indeed:sharon_perkins,B000B8WAQS,philosophy amazing grace fragrance: Beauty,beauty,2 of 2,5.0,Amazing Indeed,"April 10, 2007",Sharon Perkins,"Cordele,, GA USA","I first tried Amazing Grace a couple of years ago.  At that time I had a dresser full of department store colognes.  The scent of Amazing Grace is somehow undescribable.  Suffice it to say, it is the ""perfect"" fragrance, and those other scents are history.  It is pleasing to the person who wears it, and is pleasing to someone just walking by you.  Some perfumes walk into a room before the person does, or is so strong it makes other people's eyes water.  We've all been around someone like that. Not so with Amazing Grace. It is just in harmony with you and those around you"
B000B8WAQS:fresh_and_pleasing:l._powers,B000B8WAQS,philosophy amazing grace fragrance: Beauty,beauty,3 of 3,5.0,Fresh and pleasing,"January 23, 2007",L. Powers,"Fortson, GA United States",I hardly ever wore a fragrance until I received Amazing Grace as a Christmas present.  I love it.  It is clean and sensual.  Whoever says this smells like a granny must have a strange sense of smell.  There's nothing granny about it.  It is never overpowering
B000B8WAQS:what_granny_are_you_smelling?:lc,B000B8WAQS,philosophy amazing grace fragrance: Beauty,beauty,3 of 3,5.0,What Granny are you smelling?,"January 16, 2007",LC,Indiana,"I TOTALLY disagree with the reviewers that say it smells strong and like a granny! I don't know what they're smelling, but obviously it's not this. It does smell a little stronger at first than it does when the fragrance has settled in, but it certainly doesn't smell like any granny I've ever smelled. I always get compliments when I wear this fragrance (which is every day)- complete strangers will come up to me and tell me how good I smell. I recommend starting with the body emulsion and then lightly spritzing the fragrance (1 spray should do the trick)."
"B00021BAOW:a_scent_vay-cay:jessica_willis_""icon_genius""",B00021BAOW,Guerlain Aqua Allegoria Herba Fresca: Beauty,beauty,7 of 7,5.0,A scent vay-cay,"January 26, 2006","Jessica Willis ""icon genius""",the Berkshires,"A spearmint top note, a lemon middle, and a clean bottom. Patrick wore this (yes, it's great on manly men too) when we ran a half marathon last week and my nose followed him all the way to the finish line. A truly unusual and pleasurable scent. It's green, but not in the obvious chypre leafy modern sense like Chanel's Crystalle. Nope, this is mint like julep. I've never been the biggest Guerlain fan--I've left the Shalimar-isms to my grandmother, who is ravissante in those old fashioned Orientals...but Guerlain's splendid Aqua Allegoria line--which includes Herba Fresca and the equally divine Pamplelune (a grapefruit and chamomile burst), among others--is truly fresh. I get lots of compliments when I wear Herba Fresca"
B0007TG4JA:good_stuff.:megan_l._cousins,B0007TG4JA,I Love Juicy Shampoo by LUSH: Beauty,beauty,1 of 1,5.0,good stuff.,"January 25, 2007",Megan L. Cousins,"seattle, wa","I am a bonafide LUSH junkie, and this stuff is what makes me so. Smells great, works wonders, and for $22 dollars of high end shampoo, you couldn't get a better deal. This stuff will last me 4 months at least"
"B0007TG4JA:i_do_love_juicy!:lynn_obrien_""lynn_ob""",B0007TG4JA,I Love Juicy Shampoo by LUSH: Beauty,beauty,5 of 6,5.0,I do love juicy!,"September 13, 2005","Lynn OBrien ""Lynn OB""","East Falmouth, MA USA",smells great! not too harsh on my thin but long hair
"B0007TG4JA:a_frisky,_fresh,_fabulous_shampoo:gail_cooke",B0007TG4JA,I Love Juicy Shampoo by LUSH: Beauty,beauty,19 of 20,5.0,"A FRISKY, FRESH, FABULOUS SHAMPOO","July 5, 2005",Gail Cooke,"TX, USA","	Ever notice how many good things are juicy?  Juicy steaks.  Nothing tastes better, even though the price can be outrageous.  Juicy gossip.  Really, you can tell me; I never, ever repeat what I'm told!  

	Ah, and then there's the fresh, frisky, fruity ""I Love Juicy"" shampoo from Lush!

	This is a thick, rich jelly shampoo that absolutely whisks away city dirt or country soil with a dollop and one shampoo.  Infused with mango, pineapple, kiwi and papaya it not only leaves hair squeaky clean, but also smelling divine with an appealing fruity scent.  Give those perfumed shampoos to a rival (she'll be stunned when you're nice to her) and go for the fresh!

	Let me know how much you love Juicy.  Oh, and if you've heard something juicy - send it along.   Remember, I won't tell a soul!
			"
B000HGHIFC:awesome!:m._damiani,B000HGHIFC,The Body Shop Grapeseed Shower Gel: Beauty,beauty,,5.0,awesome!,"January 24, 2007",M. Damiani,"DC/Metro area, USA","Even better than I expected!  Light, fresh scent that is not overly sweet"
B00029V0NK:cuts_down_on_the_need_for_pedicures:amalfi_coast_girl,B00029V0NK,H2O Plus Moisture Therapy Socks: Beauty,beauty,10 of 10,5.0,Cuts down on the need for pedicures,"May 28, 2006",Amalfi Coast Girl,"Mid-Atlantic, USA","If you have dry skin on your feet these socks are fantastic.  I place mine in the microwave for 15 seconds while I apply moisturizer to my feet.  Slide the socks onto your feet as soon as the microwave is finished.  In 15 minutes you have a quick, but effective moisturizing treatment.  If your feet are really dry you could do the same thing but leave them on overnight.  I found the overnight option to be a little warm on my feet.  But, it might work fine for you.

These socks are 94% cotton and 6% Spandex.  They can be machine washed and tumbled dried.  I have not found it necessary launder them each time I use them.  I use a light moisturizer (Kerasal), so you might have a different experience if you use a heavier product to moisturize.

I would highly recommend this product."
"B000B9NA2K:tangles_out,_smooth_&_shiny_in,_not_too_heavy:judi_rayner_""jkrayner""",B000B9NA2K,Kerastase Lait Vital Proteine Conditioner Rinse Out Normal to Slightly Dry and Sensitived Hair 200 ml 6.8 oz.: Beauty,beauty,,5.0,"Tangles out, Smooth & Shiny in, Not too heavy","March 28, 2007","Judi Rayner ""jkrayner""","Washington, DC USA","I have frosted hair that is generally on the dry side.  The problem with most conditioners I've tried is that if they are good enough to get out the knots in my hair and soften it, they are very heavy and weigh my hair down.  I found out about Kerastase at my beauty parlor and can only get it there or at Amazon.  It's wonderful, doing everything I need, including making my hair nice and shiny, without the heaviness.  I recommend it highly"
B000O2MDUO:great_hair_treatment:wanda_b._red,B000O2MDUO,"Kerastase Nutritive Masquintense Epais (Thick, Coarse Hair): Beauty",beauty,,5.0,Great Hair Treatment,"March 31, 2007",Wanda B. Red,"Boston, MA","Expensive, but a small amount makes a big difference. Excellent conditioner for dry, thick hair. Also, very pleasing fragrance. The best hair treatment I've found for my straight, coarse, dry hair. Highly recommended"
B000265CD2:perfect!:magentia,B000265CD2,Dior Skinflash Radiance Booster Pen: Beauty,beauty,,5.0,PERFECT!,"April 11, 2007",magentia,"Hattiesburg, MS United States","This stuff is amazing.  I use ""Candle Light"" underneath my eyes and around my brows.  It makes my eyes look picture perfect all day long.  It's especially beautiful in sunlight - really makes my blue eyes pop! "
"B000265CD2:get_rid_of_the_racoon_eyes!_:lara_dipaola_""so_the_mommie""",B000265CD2,Dior Skinflash Radiance Booster Pen: Beauty,beauty,,5.0,Get RID of the racoon eyes! ,"January 29, 2007","Lara Dipaola ""SO the mommie""","Maryland, USA","I've suffered most of my life from the ""dark circle"" syndrome. It's become much worse at nearly 35 years old with FOUR kids! A dear friend in the industry (my personal guru!) recommended this. It is NOTHING short of AMAZING! I wear it with just a tinted face lotion (foundation makes our wrinkles stand out as I now know) and once in a while a quick dust of bare minerals clear mineral veil. My husband commented (in only two days, which is a RECORD for him) that I must have slept well because my face looked so good. This stuff is SOOOO worth the price. I'll NEVER be without it again!"
B0007M23PG:appropriate_name:__happy_and_light:bubble,B0007M23PG,Bourjois Happy Light Tinted Moisturizing Foundation SPF 15: Beauty,beauty,6 of 6,5.0,Appropriate Name:  Happy and Light,"October 16, 2006",Bubble,,"I am very glad with my purchase. It gives a subtle natural glow to skin not a tacky shiny one. I am usually not very comfortable with wearing foundation and I prefer tinted moisturizers. Happy Light gives even complexion without being heavy. It also offers sun protection, SPF 15. If you don't need more than medium coverage, it is worth considering this brand."
B00023KDBG:freshly_washed_fragrance!:artemisia,B00023KDBG,philosophy pure grace fragrance: Beauty,beauty,,5.0,Freshly washed fragrance!,"April 22, 2007",Artemisia,,"I've been wearing Philosophy's Falling in Love as a regular fragrance and liked it so much that I decided to give some of their other products a try... Pure Grace has been a lovely find! I spray a little on a blouse or jacket and have that lovely fresh-washed scent lingering all day. It compliments the Falling in Love scent nicely, as both are fairly light, but I love it on its own as a nice change of pace as well. So far it has been just as advertised-- clean, soapy and crisp-- and I'd add that it's just one of the most comforting smells around... makes me want to curl up in a pile of warm towels fresh from the dryer and take a little nap"
"B00023KDBG:finally_found_a_wonderful_scent_i_love!:bookworm_""a_reader""",B00023KDBG,philosophy pure grace fragrance: Beauty,beauty,1 of 1,5.0,Finally found a wonderful scent I love!,"March 6, 2007","Bookworm ""A Reader""","Providence, RI","I have been searching for what seems like forever for a nice cologne or perfume that is not all flowery and overpowering. Now I have finally found it! I love this scent! It just smells so clean and fresh. I'm so glad I tried it! The first couple times I wore it, I received compliments and questions about what was I wearing. That never happened to me before. So I went and purchased the lotion and shower cream too. The only bad thing about it is that, like many others have said, the smell doesn't last too long and so I keep reapplying it. Maybe now that I have the lotion too, the smell will last longer. I would highly recommend trying this fragrance. I think you will love it"
B00022603W:cleans_and_purifies_skin:joanna_daneman,B00022603W,Coalface Natural Facial Cleanser by LUSH: Beauty,beauty,4 of 5,5.0,Cleans and purifies skin,"September 11, 2006",Joanna Daneman,"Middletown, DE USA","The charcoal in this soap acts as a sort of rasp for exfoliating dead skin cells. The licorice extract soothes and rehydrates. This is a very good soap if you have minor break-outs or oily skin. If you are very sensitive, you might want to try Fresh Farmacy instead (it has calamine lotion.)"
B00022603W:excellent_for_oily_skin:r._acton,B00022603W,Coalface Natural Facial Cleanser by LUSH: Beauty,beauty,2 of 2,5.0,excellent for oily skin,"July 21, 2006",R. Acton,"Irvine, CA USA","Wowzers!

I am a 26 year old male with skin from the devil. It's so oily that only two minutes out of the shower my nose is already greasy. I have been using Fresh Farmacy 1x or 2x daily for the past two months or so and have been thouroughly impressed. A week ago I bought a bar of Coalface out of curiosity. I had read about it on the LUSH website and was somewhat skeptical. I was told at the store that Fresh Farmacy would be the better bet for my kind of skin, and I figured the slightly higher pricetag on the FF meant that it was better than Coalface. Now, having used Coalface for the past week, I can say for sure that my skin feels cleaner and tighter with Coalface than it generally has with FF.

I'm not about to toss out my remaining FF of course! It lasts forever and I probably have another 6 or 7 months of it left. I find it to be a great skin cleanser. So far, though, I think Coalface is the better choice for me.

Give this stuff a try"
B00022603W:face_the_music_or_the_coal:adrienne_guptaitis,B00022603W,Coalface Natural Facial Cleanser by LUSH: Beauty,beauty,3 of 3,4.0,Face the music or the coal,"April 12, 2006",Adrienne Guptaitis,,"I recieved a sample of this bar with a large shipment of Lush products I ordered around Christmas, I gave most of the products as gifts so I full enjoyed the Samples no matter how freaky they sounded I loved this bar it smelled clean and was fun to use and even though I have combination skin that usually is dry that time of year, I did not notice any drying out and it cleared all problem areas up especially black heads! I strongly recomend this bar for any one with any problem areas. I wish I could talk more of my friends into using Lush products because their simply is the perfect miracle product for everyone to be found among them. And how fabulous are those bath products simply heaven"
"B000E9SRSY:sweet_like_pink_sugar_but_not_as_overpowering:nicole_henry_""nicole_henry""",B000E9SRSY,Aquolina Chocolovers: Beauty,beauty,1 of 1,5.0,Sweet like Pink Sugar but not as overpowering,"December 19, 2006","Nicole Henry ""nicole henry""","UCLA Los Angeles, CA","I love Auqolinas first and ground breaking perfume ""Pink Sugar""  to death but it is such an overpowering scent that I am often smelled before I am seen and perhaps such a strong sweet scent isnt always appropriate.

Aquolinas new perfume ""Chocolovers"" is similarly sweet, but much subtler.

If you love the sweet scent of Pink Sugar but don't like how you can be smelled from 12 feet away, try Chocolovers"
"B000E9SRSY:yum-ville.:puddlesmcgee_""puddlesmcgee""",B000E9SRSY,Aquolina Chocolovers: Beauty,beauty,4 of 4,4.0,Yum-ville.,"July 7, 2006","puddlesmcgee ""puddlesmcgee""","eugene, or","I bought this, mostly because of how obsessed I am with Pink Sugar.  This product smells sweet.  It smells like you rubbed yourself with a box of truffles before you left the house.  I personally think of this as a good thing- I love candy/food scents.  My perfume collection is such that I am suprised I'm not followed everywhere I go by a swarm of bees.  

If you're looking for a sophisticated scent, please don't buy this, or Pink Sugar.  If you are looking to have people ask, ""Hey, do you smell a delicious cake?"" everytime you walk past...buy away.  And who doesn't want to smell like a delicious cake? "
"B000E9SRSY:smells_yummmy:lana_""funnshyne""",B000E9SRSY,Aquolina Chocolovers: Beauty,beauty,4 of 4,5.0,Smells YUMMMY,"June 17, 2006","Lana ""funnshyne""","Richmond, Virginia United States","'Don't know what these others are talking about. Chocolovers smells yummy!  What's great about this fragrance is that it's not overwhelming and it's not going to make you smell like dessert. It's got chocolatey tones but it's not just about chocolate; It's warm and musky with orange oil, hazlenut, vanilla...  If in doubt, you can always go to Sephora and try a sample first (see Sephora.com for store locations)"
"B0001Z97P8:simply_fabulous:kim_s._hopkins_""be_happy,_healthy,_and_humble""",B0001Z97P8,NeoStrata Eye Cream - PHA 4 0.5oz: Beauty,beauty,8 of 8,5.0,Simply FABULOUS,"October 13, 2005","Kim S. Hopkins ""Be happy, healthy, and humble""","Bel Air, California USA",Neostrata is simply the best line of products ~ I was introduced by my dermatologist 10 years ago ~ they keep getting better ~ I am 48 and most think I am 36!!! USE ALL THE PRODUCTS! GREAT
B00011QUG6:i_love_this_product!!!_:b._sallee,B00011QUG6,Helen of Troy Professional Tangle-Free Hot Air Brush 3/4in.: Beauty,beauty,4 of 4,5.0,I LOVE This Product!!! ,"April 4, 2006",B. Sallee,"Cincinnati, Ohio USA","This is the very BEST hairstyler and hair dryer in one! I have very fine, thick, shoulder lenght hair and was a little skeptical that this product would be usefull for me. It is! Actually it is the best hair styling product I have ever purchased. It dries and sets my hair very quickly, usually in five minutes or less. What a timesaver. I am so delighted with this product that I purchased eight (8) to keep in my closet so I don't have to hunt for the best product EVER!!!"
"B0002JBS1Y:stylish_and_fresh:silvia_bridger_""truth_about_caffeine.com""",B0002JBS1Y,Acqua di Gio by Giorgio Armani for Men 3.4 oz Eau de Toilette Spray: Beauty,beauty,,5.0,Stylish and Fresh,"April 16, 2007","Silvia Bridger ""Truth About Caffeine.com""",SCR Books,"This light, refreshing fragrance is a classic, and you'll use it every day.  The simplicity of this cologne gives it a style all its own"
"B0002JBS1Y:good_stuff:turisas_""thylionheart""",B0002JBS1Y,Acqua di Gio by Giorgio Armani for Men 3.4 oz Eau de Toilette Spray: Beauty,beauty,1 of 1,4.0,Good Stuff,"December 13, 2006","Turisas ""thylionheart""","PA, USA",This is really good smelling cologne.  I hardly use it anymore though because of its current popularity. Gio may be the most popular cologne out there.  I would much rather be original than one of the herd.  You'll have to make the decision yourself be original or smell like everyone else
B0002JBS1Y:armani_at_his_best:daris_mcinnis,B0002JBS1Y,Acqua di Gio by Giorgio Armani for Men 3.4 oz Eau de Toilette Spray: Beauty,beauty,1 of 1,5.0,Armani at his best,"October 11, 2006",Daris McInnis,TX,"Giorgio Armani is know for his excellence and fineness when it comes to his clothing, accessories, bags and of course: Fragrances. Acqua di Gio is remarkable, distinguished, and flawless in every sense. It has been the best-selling cologne since its release and has become synonymous with sexy. 99% of people (men and women) who come in contact with you on the daily basis will compliment you on your smell (at least in my case.) I'm not complimented on any cologne I own more than this one so I usually wear it when I know I'll be in contact with more than a few people. This fragrance is truly awe-inspiring and it proves once again that when it comes to delicate scents, Armani is king"
"B0002JBS1Y:the_real_'axe_and_tag'_product_in_the_real_world:jus_desireable_""jrd""",B0002JBS1Y,Acqua di Gio by Giorgio Armani for Men 3.4 oz Eau de Toilette Spray: Beauty,beauty,8 of 8,5.0,The Real 'AXE and TAG' product in the real world,"November 7, 2005","Jus_Desireable ""JRD""","Pembroke, Pembroke Bermuda","I use to be a huge Calvin Klien fan until I came across this product. I've been wearing it since 2000, and have not been without it since.  The ladies, love the scent, which is obvious as I've had women, come up and sniff me in public (Yes, public and then be excused when asking me what brand of cologone I have on).

 Forget bout those axe and tag promo's, in the real world, this is the stuff that get you remembered, not just noticed."
"B000GDF362:quite_frankly...:s._hebbron_""s_b_h.""",B000GDF362,Roger & Gallet Signature Mini Guest Soaps - 0.9 oz.: Beauty,beauty,5 of 5,5.0,Quite frankly...,"July 31, 2006","S. Hebbron ""S B H.""",Leicester UK,"...every home should have some! There is no greater soap for beautiful scent, gentle cleansing and a unique ability to comfort and pamper. A perfect gift and a must in posh, top notch hotels etc. Some scents are universal while others distinctly feminine, either way they are worth a try and well worth the buy"
"B000BWBCQS:the_best_lip_gloss!:goldie_glamour_""cosmeta-phile""",B000BWBCQS,LOLA Cosmetics La Petite Menagerie: Beauty,beauty,1 of 1,5.0,The best lip gloss!,"March 15, 2007","Goldie Glamour ""Cosmeta-phile""","Sacramento, CA","I LOVE Lola lip gloss, it isn't too tacky, lasts a long time, and the colors are gorgeous.  I bought the Fantastica color as a key chain lip gloss several years ago and was so impressed with it that I bought La Petite Menagerie as a replacement.  I love the idea of having it on a key chain, so your never without lip gloss!  All the colors in this kit are great. "
"B00062ABG0:good_on_the_lashes,_messy_in_the_tube:mini_driver",B00062ABG0,Laura Mercier Mascara: Beauty,beauty,3 of 3,4.0,"Good on the lashes, messy in the tube","June 25, 2006",Mini Driver,,"This mascara goes on beautifully and looks great, but it's messy. It's more liquid than most mascaras and, when I travel with it, the tube leaks! It also tends to smear when I first put it on, but after it dries, it's good for the day. If you carry mascara with you or travel often, look for another brand"
B0002F1HIC:great_product:wpbeech,B0002F1HIC,Clinique Total Turnaround Visible Skin Renewer Cream: Beauty,beauty,,5.0,great product,"January 12, 2007",Wpbeech,,i've used this cream for years.  i like the way it feels and makes my skin look.  i'd recommend it to anyone. 
B0002F1HIC:can't_believe_it_works:scientific_mom,B0002F1HIC,Clinique Total Turnaround Visible Skin Renewer Cream: Beauty,beauty,8 of 8,5.0,can't believe it works,"March 9, 2006",scientific mom,"Omaha, NE","I'm always skeptical of ""age defying"" products, but this one really works.  I've been using it since it first came out (maybe 10 years?) and people often think I'm younger than I am (27).  I'm not really using it for that though - I use it because it is unreal how good it is with acne.  It prevents breakouts and also heals current pimples SO fast.  When I run out, the breakouts are back"
