unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B000ALBMZG:best_brand_for_eye_shadow!:karoline_moffitt_""makeup_queen""",B000ALBMZG,Clinique Colour Surge Eye Shadow Soft Shimmer: Beauty,beauty,,5.0,Best brand for eye shadow!,"March 8, 2007","Karoline Moffitt ""makeup queen""","Palm Bay, FL USA","I absolutely love Clinique for eye shadow. All of their eye shadows go on so smooth, never crease, and are just the perfect shades of colors for my skin tone. The Almost Peach color is great because I can use it as a highlighter under my brow or just as a base, either way I use it just about every day!  :"
B000ALBMZG:best_shadow_out_there:s.w.,B000ALBMZG,Clinique Colour Surge Eye Shadow Soft Shimmer: Beauty,beauty,,5.0,best shadow out there,"December 1, 2006",S.W.,,"I have only used clinique eye shadows and have been so happy with them. I've tried different brands and always come back to this one. They have great colors and it lasts all day without creasing or looking too ""powdery""."
"B0000Y3C2Y:it's_worth_every_penny!:ali_e._""ali""",B0000Y3C2Y,Kinerase Cream 40gm: Beauty,beauty,1 of 1,5.0,It's worth every penny!,"July 18, 2006","Ali E. ""Ali""","Atlanta, GA","And then some....

I try to take good care of my skin and have tried just about every ""fine line"" or general facial moisturizing cream available over the years.  

I purchased some makeup recently from Sephora.com and got a free sample of the Kinerase cream and decided to try it.  Within two days (no kidding) I noticed a difference in my skin tone.  I began to notice a more ""fresh"" look - rosy, if you will.  I had some light freckles as well, which started getting even lighter.  

I decided right then and there to get some of this cream, as I was quickly running out of the small free sample.  That was when I learned how expensive it is.  :-(  However, I decided that since this has made more of a difference in my skin in just DAYS that I would bite the bullet and spend the money.

I can't tell yet whether it's really helping some of the fine lines I have, but just based on what it's done for my skin tone and color -- I can honestly say it's worth every single penny.  Until they come out with a cream that can perfect skin tone in a day I'm sticking with this stuff....and singing it's praises"
"B0000Y3C2Y:best_ever:buffy_thom_""the_buff""",B0000Y3C2Y,Kinerase Cream 40gm: Beauty,beauty,4 of 5,5.0,Best Ever,"February 9, 2006","Buffy Thom ""The Buff""",South Carolina,"Within two days of using this cream, I waa astonished at the results!  My skin tone completely evened out, and my skin appeared smoother than it ever has in my life.  And it does add a glow.  I'm not so sure tha it really works on eliminating wrinkles, but the other effects are well worth every penny"
"B00021BGTG:it_works:paulette_guillory_""mom_of_two""",B00021BGTG,Benefit Cosmetics DeGroovie: Beauty,beauty,2 of 2,5.0,It works,"August 14, 2006","Paulette Guillory ""Mom of two""","Columbia, MD United States","I wish I could agree with the PP, but I still have a problem with feathering and I have tried everything. This product works very well. I can wear the sheerest of lip glosses and it stays within my lip line. With dark colors, I no longer have to worry about the feathering that always occurs this keeps lip color inside your lipline. This also works nice as an eyebrow wax"
"B00021C5QY:stress_free_shopping:lisa_m._wooten_""big_mommie""",B00021C5QY,Gucci Envy For Men: Beauty,beauty,0 of 1,5.0,Stress Free Shopping,"January 16, 2007","Lisa M. Wooten ""Big Mommie""",Little Rock,"I am so glad that I purchased this cologne from Amazon for a Christmas gift.  I also had it shipped directly to the home where the gift was going to be opened.  This was a good thing, since MY home was burglarized 4 days before Christmas and they stole all of our gifts. If this one had been under my tree, it would have been gone.  The convenience of ordering online and shipping to the person is wonderful"
"B000FV98S4:mild,_smells_amazingly_like_real_fresh_bananas,_lasts:33_year_old_lawyer",B000FV98S4,"philosophy banana shampoo, shower gel, and bubble bath: Beauty",beauty,,5.0,"Mild, smells amazingly like real fresh bananas, lasts","April 23, 2007",33 year old lawyer,"Austin, Texas","This shower gel works really well--you can use it as a general soap, and it's very mild, so you can use it anywhere (ah hem..) on your body without it stinging, or burning. I haven't tried it as a shampoo. Works quite well for shaving. Good consistency. Smells exactly like fresh banana. More of a fruity banana scent, like a tropical lifesaver, than a baked banana bread scent, if that helps any. Pricewise, this is actually one of the more affordable upscale shower gels per ounce, assuming you buy the large bottle of just one scent. Also, this stuff preserves very well. I still have some Philosophy eggnogg (!) shower gel that I bought for the holidays, and I have now used it through 2 Christmases and it still smells great.."
B00029V116:great_product:lynn_s,B00029V116,H2O Plus Moisture Therapy Gloves: Beauty,beauty,,5.0,Great product,"March 18, 2007",Lynn S,,"I admit: slathering on hand cream and putting on a pair of gloves is my Sunday morning indulgence. Usually, plain cotton gloves have done the job just fine. The first time I tried these,though, I noticed the difference immediately. The fabric seals in moisture and you get the pleasant sensation of your hands being lightly massaged.
When I took off the gloves, my hands looked and felt incredibly soft and supple. If you have very dry hands, these would be great if you wore them overnight.
They're very cheap too. A really worthwhile investment and highly recommended"
B00029KWQG:a_mirror_shine_that_doesn't_disappear:gail_cooke,B00029KWQG,MAC LipGlass Lip Gloss: Beauty,beauty,13 of 13,5.0,A MIRROR SHINE THAT DOESN'T DISAPPEAR,"July 30, 2006",Gail Cooke,"TX, USA","For a mirror shine and one that doesn't disappear on the rim of a glass with the first sip my choice is MAC. Lipglass feels good on your lips, as if it contained some emollients. And (this is a big AND) it's not tacky or sticky. 

The colors are a veritable palette of shades to suit every mood, occasion and skin tone. They range from a playfully innocent baby-doll nude to a dramatic dark diva red. 

Another plus (and this is a big PLUS following the big AND) MAC Lipglass is so price accessible that you can easily pick a bouquet of these delicious shades. Try adding a Lipglass over a country cousin lipstick for a wow impact. 

Enjoy! "
B00029KWQG:best_gloss_on_the_market:sonjakelli,B00029KWQG,MAC LipGlass Lip Gloss: Beauty,beauty,4 of 5,5.0,Best Gloss on the Market,"December 26, 2004",SonjaKelli,Edinburgh,"MAC LipGlass is the absolute best. There are plenty of colors to choose from, SUPER-Shiny, and the gloss is thick, stays on and doesn't run. 
The best colors are....
NICO for a cute lavender pink color with a glittery shine. 
OYSTERGIRL is a shimmery baby pink.
OH BABY is the perfect gloss for any earth toned lipstick.
CHAI looks amazing with black smokey eyes. It's the perfect neutral earthy gloss and has no glitter or shimmer - just pure shine"
"B00029KWQG:vanilla_scent_not_so_bad!:lindsey_justice_""mac_addict,_and_reader_of_many_things""",B00029KWQG,MAC LipGlass Lip Gloss: Beauty,beauty,,5.0,Vanilla scent not so bad!,"December 18, 2004","Lindsey Justice ""MAC addict, and reader of many things""",New Mexico,"I'm REALLY anal about scented/flavored lipglosses- especially ones scented or flavored with vanilla, but MAC LipGlass isn't that vanilla-ish at all!  It's got very pigmented color, it stays on a LONG time for a gloss, and each tube lasts a long time...  Don't let what the other reviewer said about the vanilla scent throw you off"
B000FWAHVA:best_ever:very_happy,B000FWAHVA,philosophy the supernatural lash wrap mascara: Beauty,beauty,1 of 1,5.0,Best ever,"March 30, 2007",Very Happy,Oregon,"This is the absolute best mascara. There are no more racoon eyes, and I don't need to use a curler"
"B0006BE8J2:love_it!:h._anh_""annie""",B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,,5.0,Love it!,"April 19, 2007","H. Anh ""Annie""",NC,"This is the toner that won't dry out my skin.

I bought the whole set and I have combination dry skin. 

The first day I thought it was strong. Second day, I can see on the cotton pad my black head on my nose. It worked! 

Along with the other 2 products, this toner made my skin glow in just a week.  My skin looked very healthy and beautiful. 

For people that have problems with this toner, don't use it during winter time. I avoid toner in general during winter time since I know my skin is already too dry. All I use is the mild cleanser and lotion. For Spring and summer, I use the whole set."
B0006BE8J2:know_your_skin_type!:m._farismerkert,B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,,4.0,Know your skin type!,"March 2, 2007",M. Farismerkert,,"With Clinique products, the key is knowing your skin type. I took the quiz at [...] in order to decide which products to buy for the 3step system and the results showed Clarifying Lotion #2 as the appropriate option. I was a little worried when I read reviews on Amazon.com that said it was too strong and had given some individuals rashes, but I used it anyway. It works beautifully. If you buy this lotion and get a rash or breakout it's because you didn't consult with a clinique source or are unaware of your true skin type. So long as you buy the right products for you, it's going to do everything it promises and more...I highly recommend it"
"B0006BE8J2:great_exfoliant_and_very_effective!:d._pawl_""mariposarosa2""",B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,,5.0,great exfoliant and very effective!,"January 6, 2007","D. Pawl ""mariposarosa2""",Seattle,"Clinique Clarifying Lotion is Step #2 in their 3-step skin care system.  (You start with their soap, and then follow the lotion with the Dramatically Different Moisturizer).  What I love about this one, made for larger pores, is that really effectively exfoliates and resurfaces your skin without stripping it of its natural oils too much.  You really feel it working, to pull out the impurities.  Well worth the investment...."
"B0006BE8J2:part_of_a_great_refresher_course:k._montgomery_""mercedes307--contributing_author_for_highland_press's_second_time_around_anthology""",B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,4 of 5,5.0,Part of A Great Refresher Course,"October 20, 2006","K. Montgomery ""mercedes307--Contributing Author for Highland Press's Second Time Around Anthology""","Columbus, GA","I've been using this product, along with the mild facial soap and dramatically different moisturizer, for fourteen years now. I remember my consultation with the Clinique rep like it was yesterday. And therein lies the rub--if you've never used these products and are considering doing so, it is best to visit a Clinique representative to help you decide which products are best for your skin. A lot of times, people do not know what skin type they have or think they have one when it's really another. If you're not using the right ones for your skin type, you won't get the results you need. The Clinique reps can help. Talk to them first and then you can purchase anywhere!

I myself have the combination skin. The Clinique rep warned me that I might have some initial blemishes, and I did, but they tapered off after a week or so. Just out of the shower, or after a long day of who knows what may have gotten on your skin, this is an uplifting, cooling-when-it's-hot, breath of fresh zinginess. Often one all over swipe with this on a cotton ball is not enough--so use the other side of the puff, dab on more clarifying lotion and apply again, and maybe more with another cotton ball till it no longer turns any shade. This is worth it. You are taking off not only the makeup that the facial soap may not have caught, but any impurities that daily activity can attract to the skin--dirty fingers unconciously rubbed over the neck or cheek, etc. Follow up with the Clinique moisturizer that's right for you and your skin will feel five times lighter. Your skin is important. These products have helped mine stay in amazing shape over the years"
B0006BE8J2:new_clinique_clarifying_moisture_lotion_2:liz,B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,3 of 4,5.0,New Clinique Clarifying Moisture Lotion 2,"May 29, 2006",Liz,"Melbourne,  Australia","I know that this is for reviews about clarifying lotion 2 but I thought that I would let people know about a new product Clarifying moisture lotion 2.

I have dry, sensitive skin and when assessed by the girls at the clinique counter I came out as a skin type I/II.  I use the extra mild facial soap, the clarifying moisture lotion 2 and the dramatically different moisturising lotion.  

When I looked at the reviews here on amazon I was suprised to find so many people were unhappy with the product, but I happened to go to the clinique counter the other day and found that in Australia there are two ranges of clarifying lotions, the original, which was what everyone was talking about, and the new moisture lotions.  According to the sales assistants the new moisture lotion was developed for the asian market and is alcohol free and being in the asian region Australia luckily gets both.

They exfoliate like the regular lotions but there is no sting or tingle and the skin feels really soft.  My face feels like polished marble at the moment and my makeup is going on and staying much better than before. I can tell you that my skin has never looked better since starting on Clinique and I would recomend this skin care line to anyone."
"B0006BE8J2:great_product:p._payne_""loves_perfume""",B0006BE8J2,Clinique Clarifying Lotion 2: Beauty,beauty,1 of 1,5.0,Great Product,"November 13, 2005","P. Payne ""Loves Perfume""","Raleigh, NC","I have used this skin care system for the past 3 years without any issues. This works perfectly with my combination skin making it seem just like ""normal"" skin.

Additionally, my breakouts have been reduced to virtually nothing (like one pimple every 3 months compared to several breakouts a month). 

If you have never used these products you would benefit from going to the mall and having one of the consultants explain the product usage"
"B00064A5L4:love_it:cousinlenola_""cousinlenola""",B00064A5L4,DKNY Be Delicious: Beauty,beauty,,5.0,LOVE IT,"February 10, 2007","CousinLenola ""CousinLenola""","Flanders, NJ United States","I have received SO many compliments since I started to wear this.  Its great, subtle and not over powerin"
"B00064A5L4:you_just_smell_yummy:m._orias_""puccagirl73""",B00064A5L4,DKNY Be Delicious: Beauty,beauty,2 of 2,5.0,You just smell Yummy,"December 23, 2006","M. ORIAS ""puccagirl73""","San Jose, CA","I love this scent, I got it when it first came out in 2004, they gave away samples in the Macy's Impulse show and it has become my signature scent since then.  I receive lots of complements from everyone in the office since it really works with my body chemistry.  I work in a department mostly populated by men and they all tell me that this is the first perfume that does not irritate them.  Go out and try this scent.  It changes with time, to become a bit floral after a few hours, but my body chemistry can maintain the crisp, fresh, apple scent so it really works for me.  I love it"
"B00064A5L4:sweet_and_sexy!:veronica_lake_""missy""",B00064A5L4,DKNY Be Delicious: Beauty,beauty,4 of 8,5.0,Sweet and Sexy!,"July 6, 2005","Veronica Lake ""Missy""",,"Daring and provocative, enigmatic and mysterious, Be Delicious is a perfume with much to say. Dazzling with its spicy heart notes, Karan's message is seductive and perhaps even troubling. Way to go Donna Karan! 5 stars for you"
B00064A5L4:nice_for_summer_and_someone_young:victoria,B00064A5L4,DKNY Be Delicious: Beauty,beauty,4 of 7,4.0,Nice for summer and someone young,"July 2, 2005",Victoria,"Honolulu, Hawaii",Smells fresh and slightly fruity but not cloying at all. Since I generally dislike fruity perfumes that was a plus. Nice enough but not heart stopping. I don't think I'll buy it again
B00064A5L4:scrumptious:j._ward,B00064A5L4,DKNY Be Delicious: Beauty,beauty,3 of 3,5.0,Scrumptious,"June 30, 2005",J. Ward,Central California,The first time I smelled this at a beauty counter I thought it was OK but I didn't buy it. By the time I left the mall the scent had changed and I decided to buy some. I get more comments on how good I smell when I wear this fragrance. It is awesome! I got my mom some for Mother's day and she is constantly get compliments as well...
"B00064A5L4:delicious,_light_scent:star*shine",B00064A5L4,DKNY Be Delicious: Beauty,beauty,4 of 4,5.0,"Delicious, light scent","February 27, 2005",Star*Shine,,"Finally I have found a delicious, light, everyday scent. Not to heavy or over-powering, this refreshing apple scent is great for any day."
B00064A5L4:yummy!:maria,B00064A5L4,DKNY Be Delicious: Beauty,beauty,2 of 2,5.0,Yummy!,"January 29, 2005",Maria,"Ponce, PR","Its scent makes me want to eat an apple... Delicious is the best word for it. Good for daytime, evening, whenever you want to smell fresh in Spring. You'll love it"
"B000HGJLE8:radiant_rose....:young_mom_""ym""",B000HGJLE8,The Body Shop Skin Focus Face Illuminator: Beauty,beauty,2 of 5,5.0,Radiant Rose....,"April 5, 2007","Young Mom ""YM""","Bay Area, CA","True or False?

1.	Beauty is only skin deep (read: physical beauty is superficial). 
2.	Beauty lies in the eyes of the beholder (read: everyone is beautiful).

If anything my decade and half long stint as stylist and fashion editor has taught me, it is that a) physical beauty might be skin deep but its creation and maintenance is as complex a task as coming up with the theory of relativity b) beauty never lies in the eyes of the beholder...all beauty is about tricking the beholder to feel in a certain kind of way.

So banish all your old worn out mantras about beauty and adopt a new one. Beauty is hard work and Beauty is savvy. The Body Shop Skin Focus Face Illuminator passes both these litmus tests. For starters you are going to save a cool 14 bucks when you add this petite tube to your arsenal and before you scream, ""what about quality?"" let me assure you that a few dabs of this booster boy at the beginning or the end of your day (remember to wash and pat dry your face though) and your face will glow with that fresh faced allure that you last saw only in the black and white scrap books of your grandma.

p.s: Everyone is not born beautiful. I have seen enough. I know. You have to work at it.

p.p.s.:  And if it lightens your conscience any, the delightful gunk in this tiny tube has not been tried out on animals before. You'll be the first person to get a rash. Just kidding!"
B000K76YUI:awesome:m._bellone,B000K76YUI,Sephora Prestige Brush Set: Beauty,beauty,,5.0,Awesome,"March 22, 2007",M. Bellone,"atlanta, ga", I am a hairstylist & I'm starting to do wedding make-up as well for some of my clients.  I am a firm believer in having high quality tools.  This set does not disappoint.  I achieved professional results from the get go with these.  I love them.  The bristles are soft & the handles are just right.  These brushes will last a lifetime. 
B0002JBO7M:clinique_rinse_off_eye_makeup_solvent:elizabeth_a._kelly,B0002JBO7M,Clinique Rinse Off Eye Makeup Solvent 125ml/4.2oz: Beauty,beauty,,5.0,Clinique Rinse off eye makeup solvent,"March 19, 2006",Elizabeth A. Kelly,,"The best I've ever used. Little burn, very efficient. Love this stuff"
"B00021BYN4:i_love_noir_ebene:joanne_christian_""juanita_beasley""",B00021BYN4,Bourjois Precision Eyebrow Pencil: Beauty,beauty,3 of 3,5.0,I Love Noir Ebene,"November 27, 2005","Joanne Christian ""Juanita Beasley""","Baltimore, MD United States","I am very pleased with these pencils.  The quality is excellent, and I love the eyebrow brush connected to the cover.  These pencils are worth every cent"
"B0009PLDY8:pretty_good:mark_j._taylor_""mark""",B0009PLDY8,Baxter Pure Badger Hair Travel Aluminum Shave Brush: Beauty,beauty,8 of 9,4.0,Pretty Good,"January 26, 2006","Mark J. Taylor ""mark""","reno, nv","The price of this shave brush may seem high, but after shopping around, I found it to be fair. The quality of the brush is great. It is more modern looking than most others on the market without going overboard on the stainless steel. I use this shave brush daily with shave cream from the body shop"
B00021E6KW:lip_gloss:susan_muenks,B00021E6KW,Hard Candy Key To My Heart Lipgloss: Beauty,beauty,,4.0,Lip Gloss,"March 8, 2007",Susan Muenks,Florida,"This was purchased as a gift for my son's 14-yr-old girlfriend for Valentine's Day. The heart shape of the container, as well as the nice color of the lip gloss made it a perfect gift for her"
B00021E6KW:they_loved_it!:kay_l._yasoni,B00021E6KW,Hard Candy Key To My Heart Lipgloss: Beauty,beauty,0 of 1,5.0,They Loved It!,"January 18, 2007",Kay L. Yasoni,"Houston, TX",Purchased for XMAS stocking stuffer; item was received faster than I expected for the Holidays.  If you know a child that enjoys lip gloss and collects key chains this is ideal
B00021E6KW:diffrent_and_cute-_novel_idea:amy_lynn,B00021E6KW,Hard Candy Key To My Heart Lipgloss: Beauty,beauty,2 of 4,4.0,Diffrent and Cute- Novel idea,"January 1, 2005",amy lynn,pennsylvania United States,"They put the lip gloss in a key chain. Its convenient to have with you on your keys so you can do a touch up anytime or moisturize your lips. Good quality, good product, nice lip gloss. Overall 3.5 stars."
B00021E6KW:cute_but_small:gds,B00021E6KW,Hard Candy Key To My Heart Lipgloss: Beauty,beauty,1 of 2,4.0,Cute but small,"December 3, 2004",GDS,,"It is probably smaller than a one inch cube so it isn't a whole lot of gloss, but is a key chain so it can't be too big. Very cute"
"B000A2ECHK:superb_product--perfect_for_day_or_night!:c._farley_""seafaire""",B000A2ECHK,Laura Mercier Caviar Eye Liner: Beauty,beauty,,5.0,Superb Product--Perfect for Day or Night!,"April 22, 2007","C. Farley ""seafaire""","Bakersfield, CA USA","At first glance this product may seem too intense to wear during the daytime but let me persuade you otherwise.  By using the suggested brush the unique texture that is a slight dry gel provides eye definition without looking nightclub ready at 9 am.  However, when you're ready to rock 'n roll this product can go on thicker and smudged creates a perfect smoky eye.  Additionally it stays on until removed and does not flake or smudge once dry.  The pot it comes in is quite large and deep so the purchase price actually is not excessive.  Great product from a dependable favorite line. "
B000A2ECHK:lasting_and_easy_to_apply:gail_cooke,B000A2ECHK,Laura Mercier Caviar Eye Liner: Beauty,beauty,3 of 3,5.0,LASTING AND EASY TO APPLY,"September 7, 2005",Gail Cooke,"TX, USA","        These eye liners have a creamy, soft  texture that results in a satiny matte finish.  The texture makes them easy to apply (no liquid drops on cheeks) for either a classic thin line or a smudged smoky effect.

	Two shades are available - Black and Indigo.  The Black is jet, a true black, and the Indigo merits its name as it is a deep, deep blue that looks stunning on any eye color.

	Best part is that the color lasts all day and into evening without fading or running.  It can be used either wet or dry depending on the effect you want.  And, of course, they both come in Mercier's trim mirrored signature compact.

	Hint: Apply a line just above the upper lash roots to make lashes look fuller and thicker.  Amazing"
B000AYS2P6:it's_just_lovely!!!!:single_in_a_city,B000AYS2P6,"Lovely Sarah Jessica Parker Eau de Parfum Spray, 3.4 oz: Beauty",beauty,,5.0,It's just Lovely!!!!,"May 11, 2006",Single in a City,,"I was looking for a summer scent.  This is the perfect summer scent.  It's refreshing, feminine and has a clean scent!  Definitlely, not overpowering for a hot summer day.  I allowed my friend to borrow my bottle for her wedding and she received many compliments during the day..both from her new husband and many of her guests!  This is definitely a great buy for the summer.  As far as it staying on, I beleive it last for quite a while.  Just when I think it's disappeared, someone ask me what I am wearing...you won't regret the purchase"
"B000AYS2P6:classic_scent:jennifer_andrews_""jennifer_andrews""",B000AYS2P6,"Lovely Sarah Jessica Parker Eau de Parfum Spray, 3.4 oz: Beauty",beauty,5 of 5,5.0,Classic Scent,"December 29, 2005","Jennifer Andrews ""Jennifer Andrews""","Irvine, CA","This is a classic fragrance, not your overpowering J-Lo, B'Spears, etc.  I wish I could explain the scent...but it is tough to describe.  It isn't fruity or flowery.  Perhaps a bit of lavendar though?  Basically, you don't overpower a room with it.  It has a bit of an ""old-world""-ness to it...but as far as I am concerned, that is a wonderful thing.  I am a 31 year old professional, I wear it daily and out at night, and I just love it"
B000AYS2P6:fragrance_opinion_is_subjective_-_i_love_this_scent:a._jaeb,B000AYS2P6,"Lovely Sarah Jessica Parker Eau de Parfum Spray, 3.4 oz: Beauty",beauty,6 of 6,5.0,Fragrance Opinion is Subjective - I love this scent,"December 27, 2005",A. Jaeb,"Shaker Heights, Ohio","I recieved this perfume for Christmas from my husband. I love it. I am very picky about scents - I actually didn't have any until I recieved this one. I had given all the others away for being too strong, too flowery, too sweet, etc.

I love this scent. It is subtle and not overwhelming. So, I thought I would write a review to let people know that, while others may not like it, I do"
B000AYS2P6:love_it!:j._evans,B000AYS2P6,"Lovely Sarah Jessica Parker Eau de Parfum Spray, 3.4 oz: Beauty",beauty,0 of 6,5.0,Love It!,"December 27, 2005",J. Evans,,"After seeing SJP promote her new fragrance on Oprah, I had to smell it for myself! I got my chance in a magazine, and boy did I love it! I had hoped to get it as a gift, because it seems a bit pricey to me. However, I didn't get it. Still not sure if I want to spend the money on it, but I do love the scent"
B000AYS2P6:an_ultra_feminine_scent:gail_cooke,B000AYS2P6,"Lovely Sarah Jessica Parker Eau de Parfum Spray, 3.4 oz: Beauty",beauty,27 of 30,5.0,AN ULTRA FEMININE SCENT,"October 3, 2005",Gail Cooke,"TX, USA","      Is there anyone who doesn't know the name Sarah Jessica Parker?  Okay.  Think ""Carrie"" on TV's enormously successful ""Sex and the City.""  She was the gal who dressed to the nines - always with style and glamour.  She brings both of those qualities to her first fragrance, ""Lovely Sarah Jessica Parker.""

	It's a unique, almost indescribable blend of classicism, chic, and innocence.  There's not a scent like it with top notes of fresh Mandarin, Bergamot, Lavender, and Apple Martini. Vibrant and warm it's  a fragrance that caresses the senses.

	Middles notes are Patchouli, tender Paper Whites, and luxe Orchid.  These are enhanced by bottom notes of irresistible white amber, sensuous cedar, and the very sultry musk.  This is a scent I revel in, and  enjoy wearing.

	The bottle is, of course, simple and exquisite, curved with polished glass, ultra feminine.

	Lovely Sarah Jessica Parker is a beautiful, dreamy yet quite alive fragrance appropriate for every occasion"
B0002ZOF36:the_best_bang_for_your_buck.:andres_hausmann,B0002ZOF36,"MenScience Pigmentation Repair Formula (Hydroquinone 2%, Glycolic and Kojic Acid) 2oz.: Beauty",beauty,1 of 2,5.0,The best bang for your buck.,"October 14, 2006",Andres Hausmann,"MIAMI, FL USA",It is the best product out  for a fraction of the cost of the womens versions from major brands
"B0002ZOF36:paul:paul_""paul""",B0002ZOF36,"MenScience Pigmentation Repair Formula (Hydroquinone 2%, Glycolic and Kojic Acid) 2oz.: Beauty",beauty,19 of 19,5.0,Paul,"August 9, 2005","paul ""paul""",,"I bought this product three weeks ago and I have seen great improvements on my skin already.  I have never really used skin products but I have been living in Florida for over 20 years I have a lot of spots due to sun damage.  A friend of mine told me about this product that his wife bought for him.  So, I decided to give it a try and it has really shown great results! The spots on my skin are diminishing and my face looks better. I have decided to try some of the other Menscience products. My wife also started using the product, so you may have to buy two"
"B0006IQJ1U:really_doesn't_smudge,_and_comes_of_cleanly:m._hess",B0006IQJ1U,Blinc Kiss Me Eyeliner: Beauty,beauty,2 of 2,4.0,"Really doesn't smudge, and comes of cleanly","November 17, 2005",M. Hess,"Miami, FL","This eyeliner works as described. I would give it 5-stars except I'm not a big fan of liquid eyeliners that use a brush. It can be too hard to control the applicator, especially if you want to apply under the lower lashes. Since this is a brush on liquid eyeliner, it can't easily be smudged for a smoky look. Of course, the fact that it can't be smudged, once it is dried, is the whole point of this product. It can be cleaned up before it dries, but once it sets, it will stay there until you take it off. When you want to take it off, it comes off very easily, and cleanly, and really doesn't require anything but plain water to remove. I've found that very helpful when I travel. I also have sensitive eyes, but this product has not bothered me at all, probably because it doesn't flake or transfer into my eyes.  If there was just some way to get this product in a ""marker"" style, and a few more colors, I would be in heaven, even with the high price"
"B000225ZJM:so_good!:s._eddy_""seddy""",B000225ZJM,Dream Cream Hand and Body Cream by LUSH: Beauty,beauty,1 of 1,5.0,So Good!,"March 28, 2007","S. Eddy ""seddy""",canada,"I live where it's very dry and cold so I would use coco butter to keep from drying out, but it was very very greasy.

I got dream cream as a gift and I am able to use just a little bit and it keeps my skin so soft, the other day someone actually told me how soft it was.

I'm offically hooke"
"B000225ZJM:amazing_product:l._brisson_""buymeflowers""",B000225ZJM,Dream Cream Hand and Body Cream by LUSH: Beauty,beauty,2 of 2,4.0,Amazing product,"March 7, 2007","L. Brisson ""BuyMeFlowers""","Redmond, Wa USA","I tried this at the LUSH store in Bellevue, I didn't like how it felt at first because it felt greasy to me but I soon realized I had used too much, it doesn't take much.

I got a free sample after purchasing other products there and my skin has been very dry because I am on a diuretic, this is helping my hands a bunch and I was suprised because I had a small cut on my finger that the skin was drying out around and it was catching on my clothes and other things. Within two days of useing the product the dry skin cleared up and the cut healed with almost no mark at all!

I love the mild, clean smell and soft feel"
B000225ZJM:good_for_eczema:shannon_giel,B000225ZJM,Dream Cream Hand and Body Cream by LUSH: Beauty,beauty,10 of 10,5.0,Good for eczema,"January 22, 2006",Shannon Giel,Japan,"I've a mild case of eczema, so am also always keeping an eye out for products that can help my skin, without resorting to cortizone creams... I've had some success in the past with using straight jojoba and coconut oil on the eczema patches - but not enough to keep up with the hassle of oily spots of skin. I even tried making my own recipes - to some success. But, it was time consuming and I just don't have the time to mess around with kitchen cosmetics for a hobby.
After looking at the reviews for various types of lotions/creams in the Lush line, I decided to give this one a go. I've only been using it for a couple of days, but already my skin is less irritated, and the scaliness seems to be diminishing some. (eczema strikes the top of my feet and a bit of the ankle... makes wearing combat boots a bit annoying when its acting up)
I'll probably need another week or two of steady use to really know if it works as I'm hoping, but so far so good...
There's no real strong scent to the lotion - so it shouldn't bother those who are sensitive to smells. So also pretty cool on that end as well :-)
Works great on the rest of my skin as well!! No more dryness from the winter weather anymore"
B000225ZJM:very_soothing_after_shaving_or_waxing:annie,B000225ZJM,Dream Cream Hand and Body Cream by LUSH: Beauty,beauty,4 of 4,4.0,Very soothing after shaving or waxing,"January 20, 2006",Annie,HI,"I initially bought LUSH's Dream Cream because I recently started to wax my arms and I wanted something to help soothe and minimize any irritated skin.  The wax kit did come with `Soothing Oil' that is suppose to help, but it's too oily to leave on the skin.

I've been a LUSH fan for a while, and the sales person led me to Dream Cream.  It has really soothing ingredients, like oat milk, olive oil, chamomile, and tea tree oil, so I took a sample home.

I just waxed tonight and put Dream Cream on after.  What a HUGE difference.  There was very minimal redness and no irritated bumps.  I usually get these mosquito-like bumps whenever I wax, but I didn't get any.  The next morning, I couldn't even tell I just waxed my arms because my skin was so ""normal"".

Dream Cream also works great to cut down on red bumps after shaving, and as a soothing lotion for itchy skin.  I will be getting more to use after waxing and shaving.  Definitely worth trying.  It's not LUSH's best selling lotion for no reason"
