unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B00070IJ8S:baaaaaaaad:my_review,B00070IJ8S,T3 Tourmaline Professional Ionic Wet or Dry Iron: Beauty,beauty,9 of 9,1.0,Baaaaaaaad,"September 26, 2005",My Review,"Queens, NY","I bought this product at Sephora.  I had it for about two weeks and used it only 2 times.  When I tried to use it after that, the little red light wouldn't come on and it just wouldn't work.  I took it back to Sephora for an exchange since I was still within the 30 day exchange period.  The second one worked for about two months...then the SAME thing happened.  I was only using it maybe once or twice a week, the most.  This product is horrible.  I never dropped it or anything like that.  In fact, as soon as it would cool down after using, I would place it back in the box it came in.  I am actually in the process of returning it to the manufacturer.  Honestly, I wanted a good flat iron and I thought this was a good product because it was expensive...BIG MISTAKE.  My friend bought a straight iron for about $100 and she's had it for almost a year.  She also straightens her hair a lot more often than I do.  I don't know why I didn't ask her where she got hers.  Please read all the reviews before you make this purchase.  If you don't believe me, wait to see if someone you know buys it so you can find out first hand how bad this product is. "
B00070IJ8S:no_better_than_a_regular_flat_iron:silas_brown,B00070IJ8S,T3 Tourmaline Professional Ionic Wet or Dry Iron: Beauty,beauty,4 of 5,1.0,No better than a regular flat iron,"September 17, 2005",Silas Brown,"Nashville, TN","this product did not dry my hair as described on the box.  It did straighten my hair, but that was all.  I had to dry my hair with a blow dryer and then use this T3 iron which eliminates the whole reason for buying it. "
B00070IJ8S:shooting_sparks!!__very_dangerous!!!:andrea,B00070IJ8S,T3 Tourmaline Professional Ionic Wet or Dry Iron: Beauty,beauty,5 of 6,1.0,Shooting sparks!!  VERY DANGEROUS!!!,"July 30, 2005",Andrea,"Everett, WA USA","On my third use, I set it down on the carry case and it sizzled. I looked more closely and it started shooting sparks out of the cord, right where it is connected to the handle! I immediately unplugged it, and now there's a hole in it where the sparks were coming out. I am so grateful I wasn't using it on my hair when this happened! What with the straightening balm I was using and everything, my hair could've easily started on fire"
"B0009U4YA8:i_am_""finished""_with_this_spray........yuck!!!!:sooozun",B0009U4YA8,Jonathan Product Finish Hold Firm Hold Spray(R): Beauty,beauty,6 of 8,1.0,"I am ""FINISHED"" WITH THIS SPRAY........YUCK!!!!","July 22, 2005",SOOOZUN,SAN FRANCISCO,"THIS HAIRSPRAY WAS TOO WET AND TOO STIFF.  IT RUINED MY CLEAN, FRESHLY WASHED HAIR AND MADE MY BLONDE LOCKS STIFF AND DARKER - YUCK!!!!

I LOVE THE VOLUMINIZING SHAMPOO & CONDITIONER AS WELL AS THE VOLUMINIZING FOAM - BUT WHEN I LIGHTLY SPRAYED THE ""FINISHING"" HAIR SPRAY- IT RUINED EVERYTHING.  I WILL STICK TO AN AREOSOL HAIRSPRAY INSTREAD OF A PUMP.  SORRY JONATHAN : "
"B0009U8XUK:only_works_with_curling_iron:seasuzie40_""seasuzie""",B0009U8XUK,Jonathan Product Dirt Texturizing Paste(R): Beauty,beauty,1 of 1,2.0,Only works with curling iron,"April 12, 2006","seasuzie40 ""seasuzie""",Long Island,This product works well when I use it with a curling iron.  The low rating is for the cost.  I just don't think it is worth over $20
"B0009U8XUK:i_was_so_disapointed!!_it_made_my_wonderful_hair_dirty_alright,_right_away!!!he_needs_to_redo_product!and_i_am_a_personal_fan_:linda_barton_""former_aveda""",B0009U8XUK,Jonathan Product Dirt Texturizing Paste(R): Beauty,beauty,1 of 4,1.0,"I WAS SO DISAPOINTED!! IT MADE MY WONDERFUL HAIR DIRTY ALRIGHT, RIGHT AWAY!!!HE NEEDS TO REDO PRODUCT!AND I AM A PERSONAL FAN ","April 12, 2006","Linda Barton ""FORMER AVEDA""",MINNESOTA,PRODUCT MADE MY HAIR STICKY AND GOOEY. I AM A PERSONAL FAN OF HIS AND IT GOT RUSHED TO MARKET.  NEEDS RE FORMULATIN
B0006GUPCG:not_what_it_promises:nora,B0006GUPCG,T3 Featherweight Tourmaline Professional Ionic Hair Dryer: Beauty,beauty,4 of 4,2.0,Not what it promises,"August 28, 2006",Nora,NYC,"I have dried my hair daily for 20 years now. I bought the T3 Tourmaline with great excitement. Come on - its 200$, the most I have ever used on a hairdryer. I did NOT reduce my hair drying time at all, but it did make my hair less frizzy and more shiny..But all in all- too much money for too little help!

Nor"
"B0006GUPCG:probably_a_good_hair_dryer,_but_not_because_of_crystals:b._hollis",B0006GUPCG,T3 Featherweight Tourmaline Professional Ionic Hair Dryer: Beauty,beauty,29 of 87,2.0,"Probably a good hair dryer, but not because of crystals","September 8, 2005",B. Hollis,"Seattle, WA USA","I'm sure that this hair dryer is of exceptional quality - perhaps worth the price to some. But I'd be careful about buying something that uses fake science babble to try to convince you of its effectiveness. ""most ionic and infrared"" is gibberish. Tourmaline, a gemstone, has electrical properties (when squeezed or heated, it develops a charge across the crystal), but that has nothing to do with hair drying, or ionizing air, or anything else. I'd recommend buying a less expensive but still high-quality hair dryer instead of falling for a pseudoscientific scam"
"B0009U8XUU:okay,_but_just_for_a_little_while:mom_of_five",B0009U8XUU,Jonathan Product Redo Freshen-Up Mist For Hair & Skin(R): Beauty,beauty,,2.0,"Okay, but just for a little while","May 5, 2006",Mom of five,"Chandler, AZ USA","I bought this because I have fine hair that needs to be washed every day and I get tired of washing it.  I thought I could use this every other day and get by. 

However, it doesn't make your hair look freshly washed; it is just ok.  It takes ""bed head"" hair and makes it look acceptable for a little while.  After a couple of hours though, my hair looks oily and stringy again.

I use it before I take the kids to school and it gets me thru the morning.  Then I end up washing my hair later"
"B0009U8XUU:missed_the_mark:l._ottaly_""product_junkie""",B0009U8XUU,Jonathan Product Redo Freshen-Up Mist For Hair & Skin(R): Beauty,beauty,,1.0,Missed the mark,"April 29, 2006","L. Ottaly ""Product Junkie""",NJ,"I like Jonathan Anton & some of his products, but this one was a very bad one.  It smelled like swamp water.  His other products smell great.  I don't know what happened to this one. "
B0009U8XUU:jonathan's_redo_freshen_up_mist_for_hair/skin:p._wathen,B0009U8XUU,Jonathan Product Redo Freshen-Up Mist For Hair & Skin(R): Beauty,beauty,0 of 1,1.0,Jonathan's Redo Freshen up Mist for Hair/Skin,"February 23, 2006",P. Wathen,,"I bought this because a friend had it and it smelled wonderfully of roses.  There must be a quality control problem.  My bottle had no noticible, pleasant sent and therefore did nothing to freshen my hair.  I was only trying to go 1 day without washing.  What a disappointing product and a waste of my money.  :"
B0009U8XUU:not_what_you_think_it_is:rosie_jean_skuller,B0009U8XUU,Jonathan Product Redo Freshen-Up Mist For Hair & Skin(R): Beauty,beauty,4 of 16,1.0,Not what you think it is,"June 30, 2005",Rosie Jean Skuller,Pennsylvania,"After using this product, I felt less than fresh.  Then I realized that it is only for use on the hair and skin on your head.  I would have been better off using a can of Evain spray and gotten the same effect at less money"
B0009U8XUU:not_fresh..:divaglam,B0009U8XUU,Jonathan Product Redo Freshen-Up Mist For Hair & Skin(R): Beauty,beauty,12 of 17,1.0,Not fresh..,"June 15, 2005",DivaGlam,California,"I was again disappointed as this did not make me feel ""fresh"".  In fact if you mix it with the Dirt in your hair it causes some type of nasty reaction and your hair becomes sticky and gooey - nothing fresh about it. "
B0009U8MYC:i_don't_know_what_the_angle_is:rosie_jean_skuller,B0009U8MYC,Jonathan Product Create Angle Shaping Gel(R): Beauty,beauty,4 of 9,1.0,I don't know what the Angle is,"July 12, 2005",Rosie Jean Skuller,Pennsylvania,"I tried doing a Patti Labelle do, where my hair stood up at an angle and it fell over all limp and oily.  My hair felt dirtier than when I put dirt in it"
B0009U8MYC:there's_something_about_jonny:whatevia_santiago,B0009U8MYC,Jonathan Product Create Angle Shaping Gel(R): Beauty,beauty,9 of 16,1.0,there's something about jonny,"June 19, 2005",Whatevia Santiago,,"this was terrible - i tried getting my weave shaped like a helicopter for my prom, but it turn out looking like a melting ceiling fan. like in ""Something About Mary,"" splooge would have been cheaper, and would have held bettah."
B0009U8MYC:duped:divaglam,B0009U8MYC,Jonathan Product Create Angle Shaping Gel(R): Beauty,beauty,9 of 16,1.0,Duped,"June 16, 2005",DivaGlam,California,I have to say that for a gel it had the same consistency and feel of K-y jelly - frankly I am not familiar with personal lubricants but that said there was the smell that reminded me of my gynecological exams. 
B0009U4YBM:this_product_is_awful!!!:l._colma,B0009U4YBM,Jonathan Product Create Curl Curling Serum(TM): Beauty,beauty,,1.0,This Product is Awful!!!,"November 21, 2006",L. Colma,PA,"This product did not live up to Jonahan's ""claims"" on the bottle.
I cannot even begin to describe how bad it was and how it did not work nor live up to his promise"
"B0009U4YBM:pointless_product:joanne_m._pakron_""michelle""",B0009U4YBM,Jonathan Product Create Curl Curling Serum(TM): Beauty,beauty,2 of 2,2.0,pointless product,"June 16, 2006","Joanne M. Pakron ""Michelle""",New Orleans,"I had high hopes for this stuff. I have watched Blow Out and know that he knows his stuff when it comes to hair, but I cant seem to get this stuff to actually do anything for my curls and waves. I have tried it on wet hair, damp hair, dry hair-no discernable difference. I will stick to my Frederic Fekkai products-they actually work"
B0009U4YBM:suave_gel_works_better:l._holder,B0009U4YBM,Jonathan Product Create Curl Curling Serum(TM): Beauty,beauty,8 of 9,2.0,Suave gel works better,"August 26, 2005",L. HOLDER,Oklahoma City,"I spent a lot of money on this product & waited with anticipation for it to arrive. When I applied it, it did nothing to ""create"" curl and didn't even define the curls that I already had. My hair was limp and frizzy by days end. It smelled nice & that's about it. Cheap-o Suave gel or mousse works better and creating and holding curl"
"B0009UAPM4:if_i_wanted_straw_for_hair,_i'd_be_asking_the_wizard_of_oz_for_a_brain....:sue_k.",B0009UAPM4,Jonathan Product Condition Serious Volume Volumizing Conditioner(TM): Beauty,beauty,,1.0,"If I wanted straw for hair, I'd be asking the Wizard of Oz for a brain....","March 31, 2006",Sue K.,PA,"Okay, I'll admit. I bought into the hype. Oooo, no ""sulfates""... Oooo, ""essential water"".... Oooo, ""all natural"" - no animals sacrificed in the making or testing of this - ""vegan"" shampoo and conditioner...

I headed into the shower with confidence that I had finally dumped $35 on a shampoo and conditioner set that would make a difference to my fine straight hair. And what a difference it made...the volume created by the products was all flyaway hair: styled by the static electricity generated by my hair being devoided of any moisture that it once held by this lovely ""dessicant"" shampoo. And no amount of the so-called conditioner helped to right the wrong! I tried various amounts of conditioner and left it on for longer and longer periods of time without any change in results. After 3 days of feeling the wicked witch of the west was having better hair days than I was, I returned the product.

This product truly deserves 0 stars!!"
B0009UAPM4:not_so_good:j._smith,B0009UAPM4,Jonathan Product Condition Serious Volume Volumizing Conditioner(TM): Beauty,beauty,0 of 1,1.0,Not so good,"October 10, 2005",J. SMITH,Dallas,"I was excited to purchase Jonathan product after watching two seasons of Blow Out.  Unfortunately, I was really disappointed after using this conditioner on my hair.  My hair is very thick and after using this conditioner it left my hair a sticky and tangled mess.

Unfortunately, the fragrance of the conditioner is great but that's about it"
"B0009UAPM4:just_terrible:katyn_b._sorenson_""katie""",B0009UAPM4,Jonathan Product Condition Serious Volume Volumizing Conditioner(TM): Beauty,beauty,2 of 2,1.0,Just terrible,"October 1, 2005","Katyn B. Sorenson ""Katie""",Ohio,"I purchased this item after seeing Jonathan's show.  As much as I enjoyed his program, I am sorry to say that this product is just terrible.  It weighed down my hair, and made my hair look greasy before I was even done styling!  The day after using the product, my hair looked like an oil slick!  I DO wish Jonathan much success, but these products need a lot of work.  Very disappointing after spending almost 60$ for two bottles that remain full in the back of my cupboard"
"B0009UAPM4:too_drippy:lana_h._neveu_""lana""",B0009UAPM4,Jonathan Product Condition Serious Volume Volumizing Conditioner(TM): Beauty,beauty,,2.0,Too drippy,"September 27, 2005","Lana H. Neveu ""Lana""","Albany, NY",My naturally curly hair is thinning and I thought this conditioner would be helpful. The conditioner did not handle the tangles in my hair nor did it make it feel conditioned. I thought it was too drippy. I nearly used half a bottle by pouring it into my hand. I would not recommend this conditioner
B0002SGI7E:with_this_hefty_price_tag.....:randy_williams,B0002SGI7E,Andis Super Select Cord/Cordless Clipper: Beauty,beauty,28 of 28,2.0,With this hefty price tag.....,"December 21, 2005",Randy Williams,,"....comes hefty disappointment. Andis is a good brand of clipper, ""however"" $80 for this pair of clippers is $70 too much. The power is weak and it takes about 24 hours to fully charge. 

These clippers are not designed for professional use at all. I am not a barber, my wife cuts my hair every 2 weeks or so. It does a decent fade job and my 2 boys(3 and 4) are mixed and seems to cut through their hair with a little more ease than mine. 

However it seems that my past corded clippers had more power which translate to easier cutting and trimming. My wife has to constantly go over various spots multiple times because it did not hit the spot the first or 2nd time.

My recommendation is to do your research and go with another pair of Andis clippers, stay away from this pair, or you'll be finding yourself writing a review saying I agree with the first guy that reviewed this product"
B000248HLI:as_maria_morrison_of_ohio_pointed_out....:s._hulse,B000248HLI,"StriVectin-SD Intensive Repair, 6-Ounce Tube: Beauty",beauty,3 of 4,1.0,As Maria Morrison of Ohio pointed out....,"March 19, 2007",S. Hulse,,"All of the ""glowing"" and ""raving"" reviews of this product were all entered on April 24 or April 25.  Coincidence?  I think not.  These are people paid by Strivectin for their ""honest"" reviews..."
"B000248HLI:waste_of_money.:brooke_livingston_""b._livingston""",B000248HLI,"StriVectin-SD Intensive Repair, 6-Ounce Tube: Beauty",beauty,2 of 5,1.0,Waste of money.,"February 25, 2007","Brooke Livingston ""B. Livingston""",Virginia,"I bought this product thinking that it was so pricey it just had to work. Well it doesn't. I followed the directions and went through two bottles with no results what so ever. I'm 24, 23 when I tried the product... no reason it should not have worked if it actually worked at all. If it doesn't work it should get 1 star because it is not delivering on its promise and the promise is why people buy this stuff. I wish I hadn't listened to the raves on this product"
"B000248HLI:stangely_odd_or_caveat_emptor_:maria_morrison_""mmmjkerouac""",B000248HLI,"StriVectin-SD Intensive Repair, 6-Ounce Tube: Beauty",beauty,25 of 26,1.0,Stangely Odd or Caveat emptor ,"October 3, 2006","Maria Morrison ""mmmjkerouac""",Ohio,"I find it strangely odd that everyone who gave this product a fantastic review:
1. Has only ever reviewed one product on Amazon  
2. All seem to have been posted on the 24th. 
Caveat emptor"
B000248HLI:not_worth_the_money:h._moore,B000248HLI,"StriVectin-SD Intensive Repair, 6-Ounce Tube: Beauty",beauty,11 of 12,1.0,not worth the money,"June 22, 2006",H. Moore,Italy,"I bought the cream hoping to get rid of, or at least lighten stretch marks from pregnancy.  I have used it three times a day for 3 months and have seen no results.  It smells horrible and having to apply 3 times a day is really a pain in the hind parts.  I was very optimistic after reading some of the other reviews.  I'm now very disappointed.  If something sounds too good to be true, it is"
B00064LO3C:britney_spears-_curious:nem,B00064LO3C,Britney Spears Curious Britney Spears: Beauty,beauty,,1.0,Britney spears- Curious,"February 2, 2007",NEM,,"I used to love Curious. I asked for it for my birthday and my boyfriend bought me the large bottle with the atomizer and the lotion. However, a few months after I got it, it started to smell funny... over time the atomizer became very hard and had a sticky film all over it. When I opened the bottle I gaged at the stench. I poured it down the sink and it was yellow. I do not recommend buying this product and if you must have this scent please don't buy it with the atomizer. The lotion still smells good."
"B00064LO3C:dissatisfied:kyb_""kat""",B00064LO3C,Britney Spears Curious Britney Spears: Beauty,beauty,,1.0,Dissatisfied,"August 16, 2006","kyb ""kat""","Centreville, VA","Like many others, my perfume turned yellow as well. I think it only happens with the atomizer. Perhaps exposure to air SOURED the perfume. I am throwing it away as soon as possible because it no longer smells good. The product was bought for me as a gift and it came in a huge set. I am disappointed and sad that my friend spent about 60 dollars for a cheap product with a short shelf-life. I am never buying perfume from Britney Spears. Obviously the makers of the perfume did not perform enough quality control tests before releasing the perfume."
"B00064LO3C:my_curious_turned_bad!!!!__pee_yellow:adoring_mom_""erin""",B00064LO3C,Britney Spears Curious Britney Spears: Beauty,beauty,4 of 4,1.0,My Curious turned bad!!!!  PEE YELLOW,"April 11, 2006","Adoring Mom ""Erin""",,"I immediately fell in love with the fragrance, and my husband bought me the really big bottle.  I wanted to savor it, and make it last.  Much to my dismay it turned an ugly pee yellow and now smells like pure rubbing alcohol.  It also formed a nasty, crusty substance all over the pump and bottle.  I am soooo disappointed!!!"
"B00064LO3C:warning!!_perfume_turns_yellow!!!!!_cheap:steph_""steph""",B00064LO3C,Britney Spears Curious Britney Spears: Beauty,beauty,2 of 4,1.0,WARNING!! PERFUME TURNS YELLOW!!!!! CHEAP,"March 25, 2006","Steph ""Steph""",Australia,"I received my Curious perfume not last christmas, but the christmas before.. and i was SO excited, i had already been through the shops at least 15 times just trying it on over and over, using every tester i could find.
when i got it, i was just as happy and used it just *so* carefully, i wanted it to last for years. 
i got the one that comes with the pump, the largest bottle.... anyway, 
i now look over to my dresser and see it sitting there. YELLOW.
my curious perfume
WENT
YELLOW
and apparently mine was not the only one that went bright yellow, my brothers girlfriends is also a lovely urine coloured yellow. 
it also grew a sticky coat of curious smelling...crud.. around the bottle and just today i went over to it, only to find it LEAKING all over my table... i squeeze the pump and it is rock hard... i look over to the nozzle and it is covered in a thick crust, the whole thing has crusted over and is leaking, i squeezed it again and  my curious perfume  splerted out..
it now smells off
and doesn't really look all that fantastic as you may have guessed.
i am DISGUSTED and so 
so angry
that perfume i wanted so bad and was so excited to get now sits on the table surrounded by it's own disgusting pool of crust and leaking hardened perfume (i didn't even know that was possible) 
i am disgusted
what a cheap nasty NASTY product.
do NOT buy it unless you think you're going to use it within a period of 1 year.

good work!
a product as cheap and nasty as the person endorsing it"
"B00064LO3C:starts_out_strong;_doesn't_last_long:m._whelan_""no_longer_curious""",B00064LO3C,Britney Spears Curious Britney Spears: Beauty,beauty,2 of 5,1.0,Starts out strong; Doesn't last long,"December 14, 2005","M. Whelan ""no longer curious""","NH, USA","When Curious came out, I smelled it and had to buy it. I acknowledged at the time that the bottle was probably half of the reason I bought it (unfortunately). The bottle is beautiful and attracts many customers by itself. The fragrance is very pretty and sweet. It goes on very strong but fades quickly, which it annoying. 
Also, maybe six months after I bought it, I noticed that it started smelling a little different. I left it in my bathroom for a while without moving it because of the difference. Today, I picked the bottle up and the sprayer was covered in this ....disgusting filmy substance, which had also dripped down the sides of the bottle and created a ring of filth on my countertop. It was really really gross. By the looks of it, the perfume had some sort of chemical reaction with the metal from the nozzle of the sprayer. 
Anyways, the whole bottle smells awful now and it's digusting. The bottle design was it's awful putrid demise, which ruined $50. It's really unfortunate too, because I loved the bottle and the fragrance when I got it and now it's junk"
B0009UBVI6:truefitt_and_hill_very_poor_:sixblackbelts,B0009UBVI6,Truefitt & Hill Trafalgar Shaving Cream 5.8 oz: Beauty,beauty,3 of 12,1.0,Truefitt and Hill Very Poor ,"January 16, 2006",Sixblackbelts,"Tulsa, OK USA","I had very high hopes for this cream, as it appears they went the extra mile for quality. Not so. The cream when used leaves alot of friction as the razor goes over your face, making for some tense moments that should not be there.
I have used many creams. So far Art of Shaving is the best. Casswell Massey is ok as is Aveda. Avoid Truefitt"
B000B8WATU:messed_up_my_skin!:mick,B000B8WATU,philosophy on a clear day blemish serum: Beauty,beauty,,1.0,Messed up my skin!,"March 8, 2007",Mick,"Omaha, NE","OMG - if you decide to use this use it SPARINGLY!!!!  I can't stress it enough.  I decided to get the Philosophy acne kit because I had a few minor breakouts and clogged pores.  I had been using Clean & Clear salicylic (sp?) acid products with no trouble so figured this wouldn't be much different.  Boy was I wrong!  The first week was great; week #2 the nightmare began... I wound up these huge, brownish-red, sore, swollen, itchy bumps/scabs on my face.  I have since stopped that portion of the treatment and am now moisturizing my face back to health.  Last night my bf said it looks better than the 'pizza face' from the Philosophy products.  Yikes!  Try at your own risk but take it slow"
"B000B8WATU:omg_this_is_horrible!:miss_shari_e_""miss_shari_e*""",B000B8WATU,philosophy on a clear day blemish serum: Beauty,beauty,1 of 7,1.0,OMG THIS IS HORRIBLE!,"March 7, 2006","Miss Shari E ""Miss Shari E*""",INDIANA,OMG MY FACE..I HAD 5 ZIT I PUT ONE DROP OF STUFF ON EACH AND THERE WAS A SLIGHT BURNING SENSATION FOR A WHILE.. AND WHEN I WOKE UP THE NEXT MORNING ALL THE SPOTS WERE HUGE AND BROWN LOOKING..IT LOOKED LIKE BROWN MOLES OR SOMETHING..WHEN I WASHEDMY FACE WITH DIAL AND A WASH CLOTH THOSE SPOTS STARTED TO BLEED!! IM ON THE PHONE WITH A REPRESENATIVE NOW IM SOOO ANGRY I EVEN CANCELED WORK BECAUSE I LOOK HIDEOUS NOW I HAVE 3 BRIGHT RED SPOTS AND / 2 ARE STILL BROWN  OPEN-SORE-SPOTS ON MY FACE AND IM DEVASTATED..I HAD NEVER TRIED THIS BEFORE BUT READ THE REVIEWS AND THOUGHT IT WOULD BE PERFECT..THIS IS NOT THE CASE BUYER BEWARE!!
B000ALBLXO:one_of_the_most_horrible_products_i've_ever_used:the_rain,B000ALBLXO,Clinique Stay-Matte Sheer Pressed Powder: Beauty,beauty,1 of 1,1.0,One of the most horrible products I've ever used,"March 20, 2007",The Rain,Northern California,"Never had I been so unhappy with my makeup as I was when I was using Clinique. I used Stay Beige (which I lightly patted on my face on top of Clinique's superfit liquid makeup - I have oily skin and was told this would help reduce the shine) and the end result was that it just made me look ghostly. I also hated how Clinique's liquid foundation and powder didn't have matching shades, so that I had to settle for Honey in the liquid and Beige in the powder. As much as I went back to Macy's to try to convince them that these weren't my shades, they just wouldn't listen. Either they didn't have the time or the patience to help me pick a new shade, or they were convinced I was making a big deal out of nothing. Instead of sitting there and arguing with them (which I shouldn't have to do in the first place) I just switched to a different makeup line: Laura Mercier, which I am VERY happy with.

I've had many other friends who were unhappy with Clinique and switched over to a different makeup brand, as well. I'm not trying to knock the product. I'm just saying it wasn't for me or for many of the other people I know. I would definitely NOT recommend Clinique to anyone. I'd rather pay a little more and get better results rather than settle for a $20 product just because it's affordable."
B0007M0NA8:so_stinky:heidi_schaffer,B0007M0NA8,Ojon Ultra Hydrating Shampoo: Beauty,beauty,,1.0,So Stinky,"March 9, 2007",Heidi Schaffer,"Seattle, WA","I just purchased the small bottle(Thank God) of the Ojon ultra hydrating shampoo and conditioner.  It seems like it made my hair a little softer, but the smell is horrendous.  I have gotten the worst headache from the smell of this product. So overall it may make my hair feel softer, but there is no way I will put this stuff on my head again.  The rest is going in the trash"
"B0007M0NA8:horrible_smelling_product:adobe_princess_""laura""",B0007M0NA8,Ojon Ultra Hydrating Shampoo: Beauty,beauty,,1.0,Horrible smelling product,"February 16, 2007","adobe princess ""Laura""",New Mexico,I got this product as a sample.  It has the worst scent ever.  It took me 2 days of washing to get the horrible smell out of my hair
B0007M0NA8:i'll_give_it_two_stars...but_i_am_being_generous:j.s.l.w.,B0007M0NA8,Ojon Ultra Hydrating Shampoo: Beauty,beauty,9 of 12,2.0,I'll give it two stars...but I am being generous,"March 11, 2006",J.S.L.W.,"North Dallas, Texas","I do not like this shampoo at all. In fairness, I did give it two stars because it may not be good for coarse african american hair. It seemed to make my hair clump together and made it difficult to comb through when wet. The one thing that did detangle it however was the ojon hydrating conditioner which I do love.  Did have a pleasant scent and foamed up well"
B00021A8H2:dont_waste_your_money:princess_sierra,B00021A8H2,Sephora Pearl Ice Cooling Eye Mask by Inka: Beauty,beauty,12 of 12,1.0,Dont waste your money,"February 17, 2005",Princess Sierra,,This thing was such a waste.  It does not get cold enough to do anything.  It also won't stay flat against your face to give any soothing sensation to your eyes. Overpriced and worthless item
"B000CN0DA2:this_stuff_is_great,_but_get_prevage_md_instead!:mel_mac_the_mad_scientist_""mel_mac""",B000CN0DA2,Prevage Prevage Anti-Aging Treatment: Beauty,beauty,4 of 5,1.0,"This stuff is great, but get Prevage MD instead!","January 5, 2007","Mel Mac the Mad Scientist ""Mel Mac""",USA,"I can't believe how much amazon and other retail stores (like sephora)charge for this.  I buy Prevage MD (which is double the strength of regular Prevage) from my plastic surgeon's office and I only pay 120$.  Why would you pay 30 dollars more for something that is only half the strength of the good stuff?  If you don't want to go to the doctor to buy the MD version, then you can get it off ebay for around 100$.."
B0002ONF4W:too_much_glitter_:cheryl_havanac,B0002ONF4W,LORAC Eye Shadow/Liner: Beauty,beauty,3 of 4,1.0,Too Much Glitter ,"March 9, 2006",Cheryl Havanac,"Minneapolis, MN","I bought this product in the color Paparazzi from Sephora - online, I read wonderful reviews about it in the magazines.  I was very disappointed when I finally got it and tried it. There is way too much glitter in it for anyone over 13.  I could not wear this to work or even an evening out as I would feel like a clown.  The only place this would look semi-good at would be a nightclub where it is dark. I was hoping for more of a shimmer than pure glitter.  I do not recommend this product at all. I also returned this promptly back to Sephora.     "
"B00021CC44:ehhhh:olivia_""livyloo""",B00021CC44,Sephora Glitter All Over Color: Beauty,beauty,2 of 2,2.0,Ehhhh,"April 23, 2006","Olivia ""LivyLoo""",USA,"Not really impressed with this product. It applies okay, but the colors look really bright and odd on. The colors do fade over time and I do not recommend this product. I like Lancome's eyeshadows because they stay on all day and look really nice"
B00021BSZ8:awful:t._perez,B00021BSZ8,Murad Clarifying Cleanser: Beauty,beauty,,1.0,Awful,"January 22, 2007",T. Perez,,"I was excited to try out this product, given all the rave reviews. But after just 2 uses my face broke out in a rash! It's awful! And I DO NOT have sensitive skin by any stretch of the imagination. I would not recommend this product."
B000B9RUYE:didn't_help_my_hair:curren_mclane,B000B9RUYE,"Kerastase Masque Oleo-Relax Smoothing mask for dry, Rebellious Hair Frizz- 5.1 oz 150 ml: Beauty",beauty,,2.0,Didn't help my hair,"March 19, 2007",Curren Mclane,,"I have thick, wavy hair and this product did nothing but make it feel wirey and frizzy. I don't think it is worth the money when I have found other poducts (such as Redken) that work better and cost less"
"B00068O74G:disappointed:julie_trammell_""cdream""",B00068O74G,philosophy falling in love perfumed body lotion: Beauty,beauty,3 of 7,1.0,Disappointed,"January 14, 2006","Julie Trammell ""Cdream""","St. Louis, MO","I was looking forward to receiving this body lotion; however was very disappointed when I opened it and smelled the fragrance.

It smells exactly like paint.  Then after a few minutes it seems to just disappear with a faint paint-like scent.

I will not buy any more Philosophy products.  The less expensive fragrances/lotions are so much better that you buy from Target, Wal-Mart, etc"
B00068O74G:not_as_good_as_the_others:beach_bunny_beauty,B00068O74G,philosophy falling in love perfumed body lotion: Beauty,beauty,3 of 5,2.0,Not as good as the others,"January 11, 2006",beach bunny beauty,,"I love falling in love fragrance and the shower gel, but this lotion is not getting as much love from me. It doesn't smell the same to me, and on a bad day, makes me a little sick.  It's sweeter smelling.  Thing is, I need lotion, and I don't want competing scents.  Otherwise, I might have rated it even lower"
B000265BPQ:hated_it!:ginger,B000265BPQ,CITY Cosmetics CITY Lips: Beauty,beauty,,1.0,hated it!,"February 6, 2007",Ginger,"Columbus, Oh",I'm all about lip plumping glosses and this one sucked.  It has a really slippery constistancy and did not plump my lis at all.  I'll stick with my Too Faced lip injection products
"B000265BPQ:works-but_is_badly_packaged,_thus_expensive:bobbi_s._low",B000265BPQ,CITY Cosmetics CITY Lips: Beauty,beauty,1 of 1,2.0,"Works-but is badly packaged, thus expensive","June 30, 2006",Bobbi S. Low,,"Actually, I would give the product 5 stars, and the packaging a minus-2. CityLips really does work, plumping and hydrating; it does required repeated applications. BUT the packaging results in about 10-12% of the (expensive) material being completely unavailable!  Worse, if you try to wiggle the (too-short) applicator in order to get the last 10%, the container breaks at the neck (actually, one came already cracked in my case!).  True, they do offer some colors at 2/3 price, but most effective is to apply clear, and go outside the lipline-and the clear almost never has gone on sale! "
B000265BPQ:works_as_a_good_lip_balm:holly_warner,B000265BPQ,CITY Cosmetics CITY Lips: Beauty,beauty,,2.0,works as a good lip balm,"March 21, 2006",Holly Warner,"Martinsville, IL United States","works as a good lip balm but i didt really see a difference in the size of my lips, wouldnt buy it again."
"B000265BPQ:too_expensive,_but_good:b._donovan",B000265BPQ,CITY Cosmetics CITY Lips: Beauty,beauty,2 of 3,2.0,"too expensive, but good","April 11, 2005",B. Donovan,"Denver, CO","I used two tubes in one month - one for daytime wear, and one for nighttime and when I wasn't going out (clear).  I like the product: how it looks and smoothes out my lips, but I just cannot afford to pay $60 a month on my lips!  If they lower the price by $10-12, I will buy it again......but not until they do :-"
