unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
"B0002260I2:a_word_the_wise_about_size:jennifer_money_""equal_opportunity_bibliophile""",B0002260I2,Rock Star Soap by LUSH: Beauty,beauty,5 of 5,5.0,A Word the Wise about Size,"January 29, 2006","Jennifer Money ""Equal Opportunity Bibliophile""",Southern California,"A Word to the Wise about Size

If this is your first time buying Lush soap online, be forewarned. You will receive a piece that is about 1"" thick and 4-5"" long. In other words, you will be receiving a fairly small piece of soap. If you have a Lush store near you, I strongly recommend that you go and smell the huge chunks of soap they have on display. Once you find a scent you like, buy a Â½ lb brick of it. It will cost a little over $20, but it is worth it if you find a soap you love. I also find that it is easier to experience the full scent of a soap with a bigger slice. I know that Lush stores are few and far between (the closest one to me is about 35 miles away--not that far, but too far to be convenient), but if you can grab a couple of friends and make a road trip out of it, it's an adventure!

Now, on to Rock Star. What a delightful soap. If you are a fan of the Mmmm....Melting Marshmallows bath melt, then you will also enjoy Rock Star. The scent is the same. It is also the same as Snow Fairy Shower Gel and the Creamy Candy bath melt.  I cannot quite place my finger on the scent. The main ingredient in it is Vanilla absolute, but this smells much more sweet and girly.  There is a definite floral scent lurking under the vanilla, but I am at a loss to try and describe it! It sort of smells like warm cotton candy with a hint of brown sugar. It's the closest I can come to trying to describe the scent.

The scent of Rock Star will linger on your skin for the entire day. It's absolutely wonderful. It also leaves your bathroom smelling wonderfully fresh.  Every time my husband uses the upstairs bathroom, he has to come find me and ask what smells so good in our bathroom. It is a fabulously creamy soap and it lathers quite well. If you have white tile in your bathroom, it will leave a pink lather pile on the tile, but it is easy enough to wash off. 

There are a couple of minor downsides to Rock Star. But they are minor: 

1. It melts way too fast. I just wished it lasted a bit longer.

2. It can leave the skin feeling a bit too squeaky clean. When I first started using Rock Star, I thought it would give me dry skin, but that hasn't been the case. It just feels a bit dry after showering. 

Despite these small issues, Rock Star is the perfect soap to make you feel a bit girly and a bit sexy, all at the same time."
B0002260I2:where_is_the_10_star_rating?:antisocial,B0002260I2,Rock Star Soap by LUSH: Beauty,beauty,1 of 1,5.0,Where is the 10 Star Rating?,"December 12, 2005",AnTiSoCiAL,New York,I can't give this enough stars!  Truly love this!  I just purchased a huge hunk from the Herald Square store!  I'm well impressed with this soap!   When I first got it from Lush I was disappointed with the smell.  It made me a bit sick.   Next day I hopped in the shower with it and started singing like a rock star!  OH BABY I love the smell!  It's like a brand new smelly eraser you had when you were a kid!   Smells good enough to eat!   This is on my MUST have list of items!  Gimme that fruity-candy goodness!  If you adore it...layer it up with Snow Fairy and Candy Fluff...and float around in a haze of sweetness all day long!  Beware..can be very addicting once you use it!  
"B0002260I2:sweet_like_a_lollipop!:govagabndgrl_""dodovagabndr""",B0002260I2,Rock Star Soap by LUSH: Beauty,beauty,2 of 3,5.0,Sweet like a lollipop!,"September 13, 2005","govagabndgrl ""dodovagabndr""","pueblo, CO U.S.A.","This soap smells great! Smells just like a cherry lollipop! Continues to smell even after the shower throughout the day. Mix with I Love Juicy shampoo, American cream conditioner and candy dusting powder"
"B00097HRLY:a_serum_that_several_female_dermatologists_in_dallas_use:louie's_mom_""compulsive_reader""",B00097HRLY,SkinCeuticals C E Ferulic: Beauty,beauty,,5.0,a serum that several female dermatologists in Dallas use,"December 19, 2006","Louie's Mom ""Compulsive Reader""",Dallas,"There is actually science to support this serum, and per a D Magazine article, several female dermatologists use it on their own skin.  You spread a few drops on your face (and I use it on my neck and back of my hands as well) in the morning before sunscreen or makeup.  It does not irritate my sensitive skin (I have rosacea and seb derm) or clog my pores.  A lot of expensive products are just hype, but I think the science and the fact that so many dermatologists use it make this one worth the money. "
B00021BCSQ:say_goodbye_to_oil:a._yee,B00021BCSQ,Sephora Roll-Up Blotting Papers: Beauty,beauty,8 of 9,5.0,Say Goodbye to oil,"May 20, 2004",A. Yee,CA United States,"Sephora Roll-up blotting paper is so handy. Whenever you have to freshen up, this is great to use before you powder your face. All you do is rip off the right about of paper you want and blot your face. They feel weightless and matte skin. Just imagine all the oil that gets trapped into a powder puff. gosh. disgusting! Best of all, you get so much paper, the roll is never-ending! It's so tiny and compact, you would even want to share them with your friends"
B000970B0I:awesome_coverage:cheryl_havanac,B000970B0I,Bobbi Brown Creamy Concealer: Beauty,beauty,5 of 5,5.0,Awesome Coverage,"March 16, 2006",Cheryl Havanac,"Minneapolis, MN",This is one of the most perfect concealers I have ever used. It goes on nice and creamy (does not pull on your skin when applying) and covers those imperfections.  You also do not need a lot of product to get the job done.  The colors are very natural and I have found a perfect color in Sand for me. I will buy this product again.  
B000ALFR4S:i'm_in_love:amber,B000ALFR4S,Clinique Blended Face Powder and Brush: Beauty,beauty,,5.0,I'm in Love,"November 4, 2005",Amber,"Knoxville, TN","I have been using this powder for about 5 years. It is amazing. I have problems with red cheeks and breakouts. Once I put on my concealer and foundation, I put on this powder and it is truly what makes my imperfections disappear. It even comes with the perfect application brush. This powder is worth every penny because it does what a powder should do"
"B00023QRDO:white_linen:florence_""flo""",B00023QRDO,WHITE LINEN For Women By ESTEE LAUDER eau de parfum: Beauty: Estee Lauder,beauty,0 of 1,5.0,White Linen,"January 9, 2007","florence ""flo""","Grand Rapids,mi","I did my Christmas shopping in my warm fluffy nightgown. The package arrived before Christmas. I did not pay for gas for shopping, I did not fight for a parking space and I did not stand in long lines to pay for my prize.
My mom's favorite cologne was also at least 10-20 dollars cheaper then the big stores overhead pricing. This is the way to go"
B00023QRDO:really_nice_perfume.:good_buyer,B00023QRDO,WHITE LINEN For Women By ESTEE LAUDER eau de parfum: Beauty: Estee Lauder,beauty,1 of 1,5.0,Really nice perfume.,"January 3, 2007",good buyer,USA,I got this perfume in a set of 4 ohter perfumes from Estee Lauder. This one is really special...so good..light.. I loved this perfume more than all the others that I got in the set - pleasures was one of them.
B000143P2K:excellent_tool:gregory_k._taylor,B000143P2K,Tweezerman Stainless 2000 5 1/2 Inch Hair Shears With Finger Rest: Beauty,beauty,8 of 11,5.0,excellent tool,"February 25, 2006",Gregory K. Taylor,,An excellent pair of shears.  Sharp and durable.  I expect them to last a long time
B000M596U8:a_perfectly_natural_look:nancy_p.,B000M596U8,Benefit Cosmetics Rush Hour: Beauty,beauty,5 of 6,5.0,A perfectly natural look,"January 23, 2007",Nancy P.,"Kirkland, WA","I bought this along with the ""Some Kind of Gorgeous"" foundation faker.  I don't have the best skin, (oily), but like a more natural look.  These two product together are so great.  I look natural, but healthier.  And my skin stays less shiny all day.  I use the other side of the foundation sponge to apply it"
"B000F73V5Y:sultry_scent__(crisp,warm,_musky_scent)want_to_drive_him_wild???.........buy_this_one!!!!!!!!!!!!!!!!!!!:angie_r._deleon_""blue_lion""",B000F73V5Y,Hypnose by Lancome for Women 1.0 oz Eau de Parfum Spray: Beauty,beauty,2 of 2,5.0,"Sultry scent  (Crisp,warm, musky scent)WANT TO DRIVE HIM WILD???.........BUY THIS ONE!!!!!!!!!!!!!!!!!!!","January 6, 2007","Angie R. Deleon ""BLUE LION""","Clifton,AZ","I first got to smell this amazing perfume as a sample in a Cosmo magazine.  Since then I could not help but want to keep smelling it over and over again. 

It reminds me alot of my perfume I use now, but it smells so much more sweeter.  I now use Jovan White Musk(love this one as well), but decided to try this perfume and fell in love with it as well.  I love musky scents like this one.  This perfume has a crisp, warm, and musky smell to it.

I would highly recommend this perfume to any of the ladies out there that are looking for something to drive their man wild, trust me, it works wonders.  

I receive compliments all the time on this perfume and it has a long lasting affect that does not get sour or overpowering as it wears on throughout the day,which most perfumes can do.

I love this perfume, what more can I say............other then I highly recommend it!!!!!!!!!!

A personal tip I would like to suggest is to spray this perfume or any perfume of your choice on your hair, just two quick sprays and the smell lasts much longer then on your skin. Make sure your hair is dry and styled before doing this. "
B000F73V5Y:i_love_this_perfume!:kell,B000F73V5Y,Hypnose by Lancome for Women 1.0 oz Eau de Parfum Spray: Beauty,beauty,1 of 1,5.0,I love this perfume!,"November 23, 2006",Kell,Canada,"Beautiful scent, not too strong and long lasting. I am complimented on it constantly. Highly recommend"
B0002JBHC4:romance_is_blooming:rebecca_b._preciado,B0002JBHC4,Romance by Ralph Lauren for Women 3.4 oz Eau de Parfum Spray: Beauty,beauty,4 of 4,5.0,Romance Is Blooming,"January 26, 2007",Rebecca B. Preciado,CA  USA,"I have tried Ralph Lauren's ""Romance"" Eau de Parfum Spray and I love its lush floral scent, so romantic and sophisticated. I use it only on very special occasions and I've often been asked: ""What perfume are you wearing? It smells so good."" I spray it behind my ears and wrists for a long-lasting effect. So leave a scent of you behind with                Ralph Lauren ""Romance"" Eau de Parfum Spray. 

A perfume that means always and forever in bloom. 

Wholeheartedly recommended. "
B0002I600E:smells_like_those_candy_valentine_hearts!:gensparkie,B0002I600E,Think Pink Bath Bomb by LUSH: Beauty,beauty,6 of 6,4.0,Smells like those candy valentine hearts!,"February 16, 2006",gensparkie,California,"This is a really nice little bomb, and smells of those little candy conversation hearts that come out for Valentine's day each year. Sort of tangy and light and sweet. But as with all that Lush does, there is a depth to this scent that makes it interesting enough to enjoy bathing in time and time again.

The tonka oil in it is good for helping you to forgive yourself and for relaxation, according to the first Lush Times catalog it appeared in, so whenever I am having a bad day or kicking myself for making a silly mistake, I bathe in this and feel better. It also has lavender for relaxation and neroli to uplift the spirits.

The only downside to this bomb is that the scent doesn't linger much at all once you get out of the bath, which is disappointing to me since it smells so good! Still, it is a worthy bath bomb and the cheery pink water and uplifting scent make it one I come back to time and time again"
B000CDNW46:wonderful_smell_and_great_product:sarah_borkowski,B000CDNW46,Philosophy Vanilla Birthday Cake 16 oz: Beauty,beauty,8 of 8,5.0,Wonderful smell and great product,"February 2, 2006",Sarah Borkowski,"Charlotte, NC","I pulled the lid of the Philosphy Vanilla Birthday Cake bottle and inhaled the wonderful smell of vanilla birthday cake.  It smells 100% like its glorious namesake.  While some people complain about feeling strange bathing in birthday cake or a strawberry milkshake, I think of it as being just another type of aromatherapy.  Cake makes me happy, birthdays make me happy, this birthday cake smelling body wash and shampoo really makes me happy!  

Plus as a bodywash and shampoo it functions very well.  My skin feels smooth, and my hair feels light, silky and not weighed down.  My hair still smells a little like birthday cake, which isn't as good the second day, but it's not overpowering.  I don't think I will use this as my everyday shampoo, but it is great to throw in a gym bag for a quick after-workout shower"
B0009H7VIS:everything_a_powder_brush_should_be:gail_cooke,B0009H7VIS,Sephora Professionnel Platinum Natural Rounded Powder Brush #41: Beauty,beauty,5 of 5,5.0,EVERYTHING A POWDER BRUSH SHOULD BE,"July 25, 2005",Gail Cooke,"TX, USA","       Okay, so our Moms said we shouldn't compare, but I couldn't help it once I found Sephora's Powder Brush.  It's hair and handles above all the rest.  Used to think a brush was a brush was a brush, which is probably why my ""rest"" includes artificial haired brushes that left powdered streaks on my face and one that shed whatever kind of hairs it possessed faster than a Sheepdog in August.

	Enough of my sad cosmetic catastrophes - this Sephora brush is made of 100% goat hair, fine and soft to pick up powder and allow you to apply either pressed or loose powder sleekly and smoothly.  Did I say it feels like silk on your skin?  It does.

	Additionally, the brush hairs are rounded rather than cut straight across so it""s quick on the ""pick-up"" and consistently even on the distribution.  Of course, it's good looking with a state-of-the art silver handle.  It measures 8 inches - more importantly, it measures up to everything a perfect powder brush should be.

        - Gail Cook"
"B000C49RXA:it_really_works:a._gasse_""chocolover#1""",B000C49RXA,Philosophy Acne Kit Kit: Beauty,beauty,2 of 2,5.0,It really works,"March 9, 2007","A. Gasse ""chocolover#1""","Boston, MA","This philosophy kit really works for people with consistant light to moderate acne. I've tried just about everything out there-prescription topicals & pills, Pro-activ, and all the over the counter stuff. I have adult acne, I never experienced acne as a teenager. When I first started using Philosophy's kit I didn't notice a huge change in the first few weeks, beyond pimples clearing up faster. Around week 5 or 6, I began to notice that I wasn't waking up to a new zit every morning and I didn't feel oily at the end of the day. Now, I have been using for 4 months and feel like a new person. I don't have to cover my face with concealer or retouch make-up throughout the day. I can walk out the door with just powder on my face for the first time in years! I would recommend this kit to anyone who can't use benzoyl peroxide and is frustrated with all the other products on the market"
B000C49RXA:honestly_it_helps!:jennifer_hartle,B000C49RXA,Philosophy Acne Kit Kit: Beauty,beauty,,4.0,Honestly it helps!,"January 7, 2007",Jennifer Hartle,,"I have tried I think every product on the market.  Nothing was helping my acne, it just kept getting worse.  I still have a bad complexion but nothing like it used to be after trying this.  I loved it.  It did dry my skin out a little,  but whatever works!   My skin is clearer and smoother,  it just isn't perfect,  but who is"
B000C49RXA:love_it:jenn,B000C49RXA,Philosophy Acne Kit Kit: Beauty,beauty,2 of 2,5.0,Love it,"December 4, 2006",Jenn,,"I LOVE this kit. My skin feels like velvet, new blemishes clear up in a day or 2, and my makeup goes on easier than ever. I love philosophy and I've just bought the booster shots kit to increas ethe effectivness. Philosophy has gotten me addicted to skincar"
B000C49RXA:here's_the_truth..._it_works...:m._rodriguez,B000C49RXA,Philosophy Acne Kit Kit: Beauty,beauty,11 of 11,5.0,Here's the truth... It works...,"June 30, 2006",M. Rodriguez,"Surprise, AZ  USA","Hi, I just wanted to let everyone out their know: that this stuff works. 

I have had problematic hormonal acne since the age of 21. I'm 27 now. 

After I graduated from the university and started working a real job, the stress went straight to my face (you all know what I am talking about). Unfortunately for me, I am allergic to benzyl peroxide and I have extremely sensitive skin. I also do not do well with tea tree oils and most sulfur and acidic products (basically anything that can kill acne - leaves my face itchy- either swollen like a tomato or is ineffective and I have painful acne bumps...which would you rather do?).

I was a little hesitant after reading the ingredients and noticed that the cleanser had sulfur in it and there was also a jar of pure salicylic acid for blemishes. But, after using other philosophy products for my hair and body - I decided to give it a try. Hell, what's another 50 bucks if it can clear my acne - and if not I can always send it back.

I started using it about 3 weeks ago and my skin has had a tremendous transformation. I finally feel like my acne is under control. I recommend this product fully and it is my duty to tell everyone this after suffering with relentless acne for so many years. 

The cleanser is awesome and needs to be in a larger size. The blemish serum is extremely drying, so if you are sensitive like me read the directions and take it slow - don't reapply throughout the day, until your skin is ready. The day and night face creams are cool. The day one is kind of like glue and seals in the treatment - the entire day! That's why it works, because it is on your face until night time when you wash (I can even faintly smell the product). Then you use your night hydrogen peroxide cream, yes not benzyl. Yeah, this cream is intense as well. So take it slow until your skin is ready. 

One thing that I do recommend is that if you wear make-up, use the purity cleanser (not in the kit) to initially clean your skin and then use the acne cleanser. That's what I do and it works for me - so I will share it with you.

Another thing I do is I will take a little bit of the hope is not enough SPF moisturizer and put on very little on my super dry areas. Remember this acne kit is intense and you may be prone to drying out and peeling - so some oil-free moisturizer can help hydrate the area around the acne.

Well that's about it. I hope this helps you and let's you know that your acne can be tamed and doesn't have to run your life. 

Take care,
M. Rodriguez
Surprise, AZ

 "
B000J3M62S:silk_for_sure!!:a._d._ritter,B000J3M62S,CHI Silk Infusion Silk Recontructing Complex: Beauty,beauty,1 of 1,5.0,Silk for sure!!,"January 9, 2007",A. D. Ritter,Illinois,"This product is true to its title, it is a silk infustion!!  It made my hair turn from dry and frizzy to silky and soft.  I hope they do not stop making this product!"
B00062A7YQ:my_favorite_lipstick:l._weiser,B00062A7YQ,Laura Mercier Lip Colour - Sheer: Beauty,beauty,7 of 7,5.0,My favorite lipstick,"February 9, 2006",L. Weiser,"Nowhere, TX","The shade I use is Subtle Lips. I love it! It gives some color but not so much that I feel done up. I could be in complete casual clothes and throw it on and feel great. And yet it looks great on Sundays too. Because of the mild color it matches everthing. And unlike lip gloss, it's not sticky at all. (I can't tolerate any stickiness!) I am only somewhat picky about scent and taste, and to me this one has neither. I think it is by far worth the $20!!"
B000FH65DE:i_love_the_scent:crystal_d._zwahlen,B000FH65DE,Armani Code by Giorgio Armani for Women 1.7 oz Eau de Parfum Spray: Beauty,beauty,,5.0,I love the scent,"January 23, 2007",Crystal D. Zwahlen,Chicago,"The bottle is a good amount for the money, and the scent is great, last all day"
"B000FH65DE:glamorous,_mysterious,_seductive:gail_cooke",B000FH65DE,Armani Code by Giorgio Armani for Women 1.7 oz Eau de Parfum Spray: Beauty,beauty,7 of 8,5.0,"GLAMOROUS, MYSTERIOUS, SEDUCTIVE","July 23, 2006",Gail Cooke,"TX, USA","       Glamorous, mysterious, seductive all describe Armani Code, a captivating orange blossom based scent from Giorgio Armani Fragrance.

	As one would expect from this master couturier the bottle itself is a gem.  Tapering from a weighted base the slim flacon seems to glow as lacquered shades of blue sweep from an early dawn at the bottom of the sleek holder to midnight nearing the top.  Adding to the fragrance's intrigue is an oriental effect achieved by  lace embroidery on the glass.

	The scent  is sweet yet sensuous with a sparkle provided by orange zest.  With orange blossom at its heart Armani Code is enhanced by Sambac jasmine, Madagascan vanilla and honey.  The man in my life called it ""delicious,"" and I do, too.  It's now high on my list of favorite fragrances.

        - Gail Cook"
B000FH65DE:a_staple_scent:nikita_jolie,B000FH65DE,Armani Code by Giorgio Armani for Women 1.7 oz Eau de Parfum Spray: Beauty,beauty,4 of 5,5.0,A staple scent,"July 21, 2006",Nikita Jolie,,"This one could appeal to a variety of fragrance lovers as it seems to find that middle ground in preferences. It's not too spicy, not sickeningly sweet. It's not trying to do too much. Just effortless. One thing I like about this, you're not at risk at dousing yourself and offending other noses. I hate smelling or leaving a trail of perfume in the air. This one has restraint. Staying power is debatable but it's such a wonderful, confident woman scent, I gave it 5 stars"
B000FH65DE:absolutely_delicious...for_the_1_hour_it_stays_on_your_skin:zengrrl,B000FH65DE,Armani Code by Giorgio Armani for Women 1.7 oz Eau de Parfum Spray: Beauty,beauty,2 of 3,4.0,Absolutely delicious...for the 1 hour it stays on your skin,"May 19, 2006",Zengrrl,"Denver, CO","This is one of the most beautiful, sexy scents currently on the market.  If you are a gourmand/oriental fragrance lover (examples of which include Thierry Mugler's Angel or Angel Innocent, Bvlgari's Omnia, Calvin Klein's Euphoria, or Burberry's Brit - all of which I own and wear regularly without longevity issues - see next paragraph) then I would highly recommend this fragrance.  Sweet, but in a sexy, subtle musky way.  

I would bathe myself in this fragrance if I could.  And I should.  As noted by the previous reviewer, this fragrance is gone in flash.  I give myself about 5 hearty sprays of this in the morning, including two directly misted onto my clothing in an effort to extend the fragrance, but it is gone by noon.  This is truly perplexing.  Every other Giorgio Armani frangrance that I own, including Sensi, Emporio She, and Armani Code for Men (also great for women), can go the distance.  

This is supposed to be Eau de Parfum, but wears very much like Eau de Toilette.  Someone seriously skimped on the oil base.  It that doesn't trouble you terribly, pick this one up.  If you want something similar that will last through the entire day and most of the night, and particularly love the musk component of this fragrance, then I would wholeheartedly recommend checking out Narciso Rodriguez's ""For Her"" or ""Musc for Her"" instead"
"B000ILPLT6:great_for_travel_hygiene:k._ward_""lvngrndma""",B000ILPLT6,The Body Shop Vitamin E Gentle Cleansing Wipes: Beauty,beauty,,5.0,Great for Travel Hygiene,"March 28, 2007","K. Ward ""Lvngrndma""",,This is really a nice product for staying fresh and clean-feeling during long flights
B000ALY3Z2:great_stuff:h._ashasian,B000ALY3Z2,Clinique Quickliner for Lips: Beauty,beauty,,5.0,Great Stuff,"December 21, 2005",H. Ashasian,CA USA,"Personally I love it, I use the lipblush as liner and lipstick for daytime.  Can't live without it"
"B0006DS3KU:absolutely_the_greatest_hair_product_ever:elke_hinze_""web_dev_girl""",B0006DS3KU,Ojon Restorative Hair Treatment: Beauty,beauty,1 of 1,5.0,Absolutely the Greatest Hair Product Ever,"April 3, 2007","Elke Hinze ""web dev girl""","Two Rivers, WI United States","After seeing this in a magazine, I decided I had to try it so I ordered a small sized tub from Sephora.  OMG what an amazing change to my hair.

I am a perpetual hair dyer and last year had a perm that I then straightened because I hated it.  Top that off with living in Hawaii prior to that, and between the color, sun, and perm my hair was getting a little sad.

This stuff is amazing. From the first time I used it, my hair was shiny and very soft.  

I call it the ""dirty hippy hair stuff"" since it smells like incense.

I would definitely recommend this product to anyone.

If you don't want to pay the Sephora or QVC prices, buy it on ebay.  I have a found a seller there that sells the large tub for $20 cheaper than what you buy it at Sephora for"
B0006DS3KU:smell_washes_out:misskris28,B0006DS3KU,Ojon Restorative Hair Treatment: Beauty,beauty,1 of 1,5.0,smell washes out,"March 19, 2007",misskris28,"kingston, PA","i've been using ojon for a year or so, and my hair has never been healthier.  i have long, fine, wavy hair which i flat iron about 5 times a week; this product definitely keeps your hair shiny and protected from heat damge and split ends.  hair stylists are always amazed at the great condition my hair is in being that i heat treat it so often, and i get comments all the time from friends, family, and just people i encounter about how shiny and pretty my hair looks.  the smell is distinctive (not offensive in my opinion), but you wash the product out out!  my hair smells like my shampoo/conditioner, so i really don't understand what the other posts about the smell are trying to say.  i definitely reccomend this product and do so often.  "
B0006DS3KU:i_love_it_and_will_never_be_without_it:j.s.l.w.,B0006DS3KU,Ojon Restorative Hair Treatment: Beauty,beauty,13 of 13,5.0,I Love It and Will Never Be Without It,"March 11, 2006",J.S.L.W.,"North Dallas, Texas","I have thick, coarse, african-american hair that is relaxed (permed straight). I usually use this product on wet hair (after a shampoo)when blow-drying my hair straight. It makes it really smooth and shiny. I have received a lot of compliments on my hair since I have started using it. In warm temperatures it does melt down but in my opinion it makes it easier to use. When it is a solid you are supposed to rub it in the palm of your hands to liquify it and then put it in your hair. It does have a smokey scent to it but no one pays attention to that...they are looking at how great my hair is. I love Ojon's conditioner (it is the very best I have ever used)but the shampoo in my opinion seems to dry my hair. "
"B0006DS3KU:it_saved_my_hair...:pamela_ferrer_""eyesonly1031""",B0006DS3KU,Ojon Restorative Hair Treatment: Beauty,beauty,5 of 5,5.0,it saved my hair...,"December 17, 2005","Pamela Ferrer ""eyesonly1031""","Flushing, NY","I don't know about the people who gave 1 or 2 star reviews but this product is the ONLY thing that saved my hair. I did everything from getting a curly perm to stripping the color. I used coconut oil, frequent trims, keratin treatments and NOTHING worked. My hair still kept breaking and splitting like clockwork. When I used the product, 3 treatments later and it's never been healthier. The product is very oily, so USE SPARINGLY when you use it as a gloss or leave in conditioner!

P.S. People with healthy, not-so-damaged, and normal hair do not need to use this stuff. Because if you do, you'll get silly comments from a tree-hugger that has nothing to do with the product. This product is only for heavy duty damage! By the way, the ONLY thing good from John Frieda is Frizz-Ease..."
"B00021BHYK:by_far,_the_best:amazon-aholic",B00021BHYK,Benefit Cosmetics Play Sticks: Beauty,beauty,,5.0,"By far, THE BEST","December 5, 2006",Amazon-aholic,MN United States,"This is absolutely the best concealer EVER. I have skin that is very sensitive and prone to breakouts with face makeup - this stuff hasn't been a problem! It stays put all day long, and does not shine"
B000HGHGQS:sensitive_skin:sarah_johnson,B000HGHGQS,The Body Shop Tea Tree Oil Face Mask: Beauty,beauty,,5.0,Sensitive Skin,"April 24, 2007",Sarah Johnson,England,"Almost immediately after using this face mask the redness in my face was gone.  It helps with a number or skin problems, and I have sensitive skin so it's hard to find a product that won't hurt me.  Most facial masks cause a minor chemical burn, this left my face beautifully soft.  If you're unsure of this product, or wavering at all, let me tell you that you should buy it, it's amazing."
B000BIPK4C:no_more_eyeshadow_creases!:lynn_s,B000BIPK4C,Guerlain Divinora Protective Base For The Eyelids: Beauty,beauty,1 of 1,5.0,No more eyeshadow creases!,"November 3, 2006",Lynn S,"San Francisco, CA","This is a life-changing product if you have any issues with eye shadow creasing.  You just smooth a little of this product on your eyelids before applying eye shadow, and it provides a perfect base.  Twelve hours later, the shadow is still perfectly in place.  I bought this at a Neiman Marcus store, but the product is so good I wanted to make sure I rated it online so others would know how great it is!"
B000EOXQOE:good_lip_gloss:cheryl_havanac,B000EOXQOE,Bobbi Brown Lip Gloss: Beauty,beauty,5 of 5,5.0,Good Lip Gloss,"March 17, 2006",Cheryl Havanac,"Minneapolis, MN","I am very impressed with the whole Bobbi Brown line.  This lip gloss is no exception.  These lip glosses come in tubes with wands that have a small lip brush on the end.  The colors are fantastic.  These glosses are all very neutral, and natural looking colors.  None of these glosses are going to make you look too made up; just make you look finished.  The texture is not too tacky or sticky.  And it has a light scent, not very strong and overall its a very good lip gloss.  I highly recommend these lip glosses and will continue to purchase them.  "
"B00021DARW:great_for_thick,_coarse_hair:annie",B00021DARW,Frederic Fekkai Hair Mask with Shea Butter: Beauty,beauty,2 of 2,5.0,"Great for thick, coarse hair","September 29, 2005",Annie,HI,"I have thick and very coarse hair (as you read in the title) that I am trying to grow out, and I have tried everything before to help tame the mane.  I always look for a product that not only puts back moisture into my hair, but something that can fortify it as well to prevent more damage.  I've tried almost every single intensive conditioner in the stores and tried a lot in the salons as well, however this one I came across by accident.

My aunty had gone to a Frederic Fekkai promo sale and bought a WHOLE bunch of stuff.  It didn't really do much for her hair, so she passed them on to me to try.  Some of the stuff I wasn't too impressed with, but this hair mask did wonders for my hair!

After just one use, I could totally tell a difference in the feel and texture of my hair.  Usually, I have to straighten or blow dry my hair when its wet to tame it, however this product I didn't have to do too much after.  I let my hair air dry and just put in a anti-frizz cream after, and that was good.

The mask washes out clean (no greasy residue), so this product is really good for weekly restoration.  But from what it seems like, this hair mask (along with all products, I suppose) work for some people and not for others.  Your best bet is to get your hands on a sample size before you shell out the money for a full tube, since it can be kind of expensive"
B00021DHSE:wonderful!:debbie,B00021DHSE,Frederic Fekkai Luscious Curls Cream: Beauty,beauty,2 of 2,5.0,Wonderful!,"June 12, 2006",Debbie,"Maryland, U.S.","I got a free sample of this product at a Nordstroms trend show and decided to use it the other day. My hair is pretty course and frizzy and long, but it is also more kinky curls instead of big, round, ringlets. Well, I let my hair air dry then applied a serum to take care of the frizz. Then I put some in my hair (you don't need much) and scrunched and twisted my hair. It worked wonderfully! My hair was bouncy and had lots of volume and was very shiny and curly, the best i have ever seen it! I got a lot of compliments on it too. The only thing is that if you use too much your hair gets too shiny and looks oily, also it doesnt have much hold at all, so a good hair spray really does the trick with this. Besides that, it is a wonderful curl enhancer"
"B00021DHSE:one_step_to_achieving_great_curls!:emma_callahan_""product_junky!""",B00021DHSE,Frederic Fekkai Luscious Curls Cream: Beauty,beauty,3 of 4,4.0,one step to achieving great curls!,"March 27, 2006","Emma Callahan ""Product Junky!""","Boston, MA","Anyone who gave this lotion a low rating simply did so because they don't realize achieving GREAT curly hair is a process. There is no ONE product that can do all the work.

I have thick, frizzy, DAMAGED, curly hair. I use this lotion after using my favorite shine serum, then after letting air dry for a few minutes finish with gel or mousse for hold.

The curl enhancing lotion really REALLY improves the look of my curls - from uneven ringlets and loose waves, to an almost universal loose big curl - it's beautiful!

The only downside is the TINY bottle for such a high price. It should be at least 8oz"
B00021DHSE:awesome_curl_enhancer!:s._newnham,B00021DHSE,Frederic Fekkai Luscious Curls Cream: Beauty,beauty,12 of 12,5.0,Awesome Curl Enhancer!,"December 10, 2004",S. Newnham,,"I love this light curing lotion! It smells like orange/vanilla creamsicle. It enhances the curls in my naturally curly hair, makes it more moisturized, and smells great! It has no hold, so if you need hold you'll need to use a gel over it. Love it, and worth the $s"
B0002JBQS4:i_will_buy_again!!!:sadie_shine,B0002JBQS4,Shiseido Pureness Oil-Blotting Paper 100 Sheets: Beauty,beauty,,5.0,I Will Buy Again!!!,"February 11, 2007",Sadie Shine,,Wow!  Shesheido has done it again!  I love thier products!  I have oily skin...so I like to blot my face once a day.  The papers are awesome...very soft.  They soak up the oil and I can tell after I throw the paper away.  Usually 1 sheet a day is all I need and my face is shine-free!  I love them!  I also like this product becuase you get 100 sheets which is the most I have seen so far.  I love this product and will buy again
B0002JBQS4:cool_stuff:sara_burnett,B0002JBQS4,Shiseido Pureness Oil-Blotting Paper 100 Sheets: Beauty,beauty,11 of 14,5.0,Cool stuff,"August 15, 2005",Sara Burnett,,"It's interesting to see all of the oil that this takes from your face. It really shows on the paper and it does it's job. Not as cheap as washing your face, but more fun"
