unique_id,asin,product_name,product_type,helpful,rating,title,date,reviewer,reviewer_location,review_text
B0001CJ9XQ:excellent_purchase!!:the_shine,B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,1 of 1,5.0,Excellent Purchase!!,"November 16, 2006",The Shine,USA,"This sort of product wasn't available with my first child. It was such a pain to get him into winter outerwear, and even more a pain to take it off when we got to where we were going. When I found this Bundleme product, I knew it would be much easier to survive the winter months in Michigan with my second child. It fits easily into my Graco infant carseat/carrier. I don't have to worry about dressing him up, I just put a hat on him and off we go!! It's also easier to buckle the baby up without so much extra clothing bunching up everywhere- and probably safer too!! When we get to where ever we are going I just unzip the sides and he's fine. So far we have endured 40 degree temps, rain, wind and snow and he's stayed warm and snug as a bug the whole time!! Truly an excellent purchase!"
"B0001CJ9XQ:best_buy_-_convenient_&_durable:j._wunderly_""new_mom""",B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,3 of 3,5.0,Best buy - convenient & durable,"June 29, 2006","J. Wunderly ""New mom""",San Diego,"I bought this 2 years ago when I had my first daughter. I used it in her stroller on cool days and could quickly install it on the jogger when going for a run at the beach (where it's usually windy and cooler during the fall). It's very easy to switch from/to any stroller (less than 1 minute). When we visited relatives in Canada at Xmas, I installed the bundleMe on the infant car seat and it kept her warm during our trek from the airport to the parking spot. In San Diego one fall day, when she went down a slide at the park that was still wet, she ended up wearing only a diaper but the BundleMe kept her warm as we walked back home. Never had to worry about losing a blanket on the road, or having enough blankets to keep baby warm, or whether her feet were sticking out of the blankets, lost a shoe/sock, etc.  I am now using the same bundle me with my second child. I'd recommend it to anyone who spends lots of time outdoor taking walks, etc"
"B0001CJ9XQ:infant_+_cold_weather_+_infant_carrier_=_must_have:elizabeth_kalinowsky_""new_mom_to_v-day_baby_damien""",B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,2 of 2,5.0,Infant + Cold Weather + Infant Carrier = MUST HAVE,"May 30, 2006","Elizabeth Kalinowsky ""New Mom to V-day baby Damien""",Philadelphia Area,"My son was born in February and I actually considered taking this product back because I didn't think it would be usueful. After using this product a few times I decided I was wrong. I {{LOVE}} this product. It fit perfectly in my infant carrier. Dressing my newborn son was not a process he enjoyed let alone being put into the carrier. With the Bundle Me I didn't have to struggle putting my baby in any coats or buntings then struggle with the bulkiness to get him into the carrier in order to take him out into the cold. An additional bonus I found was that if I needed to take him indoors but keep him in the carrier I didn't need to worry about him overheating. I just had to unzip the top blanket and pull it back. It's like a little sleeping bag. Unfortunately, I think my son will be too big for his current carrier when winter befalls us again. I think we will be moving on to a carseat instead of a carrier at that point so the Bundle Me will be less useful. Even if I just use the seat portion and keep the blanket top for extra cold days it will workout great. I already consider it well worth the money"
B0001CJ9XQ:great_for_winter_babies:m._barganski,B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,2 of 2,4.0,Great for winter babies,"May 5, 2006",M. Barganski,"Chicago, IL","This was great for the first three months.  We had a winter baby and this was great for the cold weather, unlike a blanket, it will not fall off.  After about three months, the baby will start to outgrow as their feet will begin to hit the edge.  Since it zippers and the bottom and top separate, this would also be good for additional cozy lining for any young baby.  Good buy! "
B0001CJ9XQ:warm_and_cozy:a.k,B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,1 of 1,4.0,Warm and cozy,"April 26, 2006",A.K,"NJ, USA",Our daughter was born in October so we used the bundle me all the time. It was so easy to just buckle her up and go instead of bundling her up in sweaters and jackets. As she got older however she would push the top flap away but I wasn't that worried because it wasn't that cold by March (she was still quite warm). You might want to think about this if you have an active baby.
"B0001CJ9XQ:excellent!!!:k._graves_""dahni's_mommy""",B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,1 of 1,5.0,EXCELLENT!!!,"April 15, 2006","K. Graves ""Dahni's Mommy""","Peekskill, NY","WHAT A GREAT PRODUCT.  IT REALLY KEEPS THE BABY WARM EVEN IN THE COLDEST WINTER.  WHEN THE WIND IS WHIPPING, THE GENEROUS FRONT FLAP FLIPS UP OVER THE CARRYING ARM OF THE BABY SEAT AND ALSO KEEPS THE BABY WARM.  NO FUSSY COATS AND HUNDREDS OF BLANKETS.  I HOPE TO USE IT NEXT WINTER ALSO"
B0001CJ9XQ:love_it!!!:amy,B0001CJ9XQ,Original Bundleme Khaki: Baby,baby,2 of 2,4.0,Love it!!!,"March 21, 2006",Amy,Cape Cod,"With my second baby due in Feb - I knew I would need something to keep her warm.  I purchased this product and LOVE IT!  The color is beautiful, it is snuggly, warm and soft and my baby falls right to sleep in it.  As she is only 4 weeks old, it can be a little big (how to explain?)... it bunches a bit at the feet so I have to push it down.  But it is a great product and I'm sooo glad we got it"
B000B7QM4U:looks_great:soon-to-be_mommy,B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,1 of 1,4.0,Looks great,"May 15, 2006",soon-to-be mommy,Colorado,I just recently got this pack n play as a shower gift from the godmother of our little one.  This pack n play has a great vibe to it... the colors are absolutely fantastic.  It's easy to set up and has the most adorable toys.  It is also easy to convert it into the gym.  The only complaint I have is that I'm 32 weeks and I had a heck of a time putting everything into the bag by myself.
"B000B7QM4U:the_only_colorful_play_yard:c._rodriguez_""usmc_wife""",B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,1 of 1,5.0,The only colorful play yard,"May 13, 2006","C. Rodriguez ""Usmc Wife""","Camp Pendleton, CA",I just bought this at babiesRus store. Easy to setup. My baby loves the bright colors and music. I highly recommend this to anyone
B000B7QM4U:very_nice_playard:s._nieves,B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,1 of 1,5.0,Very Nice Playard,"April 12, 2006",S. Nieves,"Princeton, NJ United States",Very colorful and easy to set up. A quilted fitted playard sheet to cover the mattress makes this a great place for baby to nap! Cute toys. Folds and unfolds very easily. Very sturdy
"B000B7QM4U:""excellent_&_very_colorful_playpen""!:mom_fr._ca",B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,3 of 3,5.0,"""excellent & very colorful playpen""!","March 14, 2006",Mom fr. CA,,"I got this as a gift on my baby shower & was so happy to receive it! This playpen is so wonderful, very colorful & sooo easy to  set it up. I'm pretty sure our unborn child will be thrilled about it. I received great reviews on this gear also so don't be dissapointed to grab one like it!!! awesome playpen!!"
"B000B7QM4U:wonderful,_colorful_product:mom",B000B7QM4U,Graco Baby Einstein Play Yard: Baby,baby,18 of 18,5.0,"Wonderful, Colorful Product","February 16, 2006",Mom,,"I received this pack n' play for a shower present this weekend and it is absolutely adorable set up. It is very colorful and the the toys are cute. It was very easy to set-up. I am not good at putting things together and it took me about 5 minutes total. 
The matress comes out so you can put it on the floor with the toys overhead. It is very multi-functional"
"B000GPP3Y2:comforting_and_funny!!!:a._berry_""frog_lover""",B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,2 of 3,5.0,Comforting and Funny!!!,"April 4, 2006","A. Berry ""Frog Lover""",Alaska,"   Bored with all those ""stage"" in life books for your baby to be?  Perhaps you are (as I am) soon to be expecting and realize that you won't have a lot of time to read up about what your baby may/may not be up to and if it is normal after your baby arrives.  Well then this book is for you!
   I eagerly started the book on Friday and finished it (yes all 500 pages) on Saturday.  What a delight.  The author uses plenty of references from real life Moms and Dads which add wonderful insite and humor.  Be warned though, if you are looking for the ""What to expect book"" format this is not for you.  This is a realistic, warm, and funny look at life that tackles hard to discuss topics in a safe and humorous way.
   If you are tired of the same old at this age your child will _____ books then definately pick this up.  Its like talking to an old friend that you haven't met yet who has been there and knows the struggles and confusion that comes with having a baby"
"B000GPP3Y2:great_book_for_new_mother:sheri_r._markley_""srm""",B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,4 of 5,4.0,Great book for new mother,"July 28, 2005","Sheri R. Markley ""SRM""",,"I purchased this book for a young friend of mine who was about to have a baby and had lots of questions about not only the baby, but about what her body was going through. She loves it and refers to it constantly"
"B000GPP3Y2:a_top-notch_guide_to_baby_(and_mom's)_first_year:jane_""parent_educator""",B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,4 of 5,5.0,A top-notch guide to baby (and mom's) first year,"October 14, 2004","Jane ""parent educator""",New York,"This book provides an exceptionally thorough look at baby's first year from both the mother and baby's perspective. First-time mothers often express frustration about how ill-prepared they felt for the early weeks and months of motherhood. This book does an excellent job of giving mothers-to-be a realistic idea of what life after baby will really be like, for better and for worse. It's a truly one-of-a-kind and top-notch reference"
"B000GPP3Y2:great_book,_more_for_pre-baby:andrea_m._pinto_""proud_chicago_mom""",B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,28 of 29,4.0,"Great book, more for pre-baby","September 10, 2004","Andrea M. Pinto ""Proud Chicago Mom""",Chicago,"This is a great, easy-to-read book with good info.  However, the title is a bit misleading--2/3 of the book deal with planning for baby and dealing with the first few days.  It is an excellent book, but it is more a book to read in your last trimester than after baby is born"
"B000GPP3Y2:helpful_tips_and_advice:adrianaphillips_--_mommy_of_twins_""adrianaphillips""",B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,4 of 5,5.0,Helpful tips and advice,"August 24, 2004","adrianaphillips -- mommy of twins ""adrianaphillips""","or babies, in the case of parents of twins or other multiples","If you are about to have a baby (or babies, in the case of parents of twins or other multiples), this book can really help you to get off to a good start with your babies. It has a lot of helpful tips and advice.

Also, you don't have to try to guess where the information you're seeking is because the book is organized by chapters that are on that particular topic, like a chapter on sleep, a chapter on breastfeeding, and so on. The problem with some of the month-by-month baby books is that the information you need is sometimes in the wrong month"
B000GPP3Y2:excellent_info_on_skin_rashes:suburban_mommy,B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,5 of 6,5.0,Excellent info on skin rashes,"July 26, 2004",Suburban Mommy,,"A recent reviewer noted that she had trouble finding information on skin rashes in this book. I had to post a review responding to her review because this book has tons of information on skin and scalp conditions in the table on pages 404-412, which talks about everything from impetigo to eczema. The information on teething is a bit more meager. I agree that this is something that the author needs to expand upon in the next edition of this book. But I still think this is an outstanding baby book. It provides tons of information and is reassuring and contains just the right amount of humor to keep you reading at a time in your life when it's hard to find the time or energy to read."
B000GPP3Y2:very_helpful_baby_reference_guide:rachelle_myers,B000GPP3Y2,The Mother of All Baby Books: The Ultimate Guide to Your Baby's First Year (U.S. edition): Ann Douglas,baby,3 of 3,5.0,Very helpful baby reference guide,"January 31, 2004",rachelle myers,Ottawa,"I have found this book to be a very helpful reference guide. There is a chart that summarize first year developmental milestones, a chapter that includes detailed information about the signs, symptoms, and treatments for the most common illnesses that babies tend to develop, advice on getting breastfeeding off to the best start, helpful advice on what to expect in terms of newborn behavior (sleep, crying, feeding patterns, etc.) The author's tone is friendly and reassuring. If you enjoyed the previous book in this series (The Mother of All Pregnancy Books), as I did, you will likely enjoy this book, too"
B0009EFYJE:much_improved_over_the_earlier_version.:su,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,3 of 3,5.0,Much improved over the earlier version.,"March 8, 2006",Su,"Redwood City, CA USA","I purchased the earlier version of this product two years ago.  I was disappointed that I wasn't able to use it for my second pregnancy, most likely because it had been dropped too many times.  This new version comes with a cloth pouch that makes it MUCH MORE user friendly.  Also, one set of batteries (4 AA) lasted for 4-1/2 weeks.  The batteries in my old one would last 5 days IF I was lucky.  My daughter just turned two in January 06 and is extremely smart, verbally advanced and a joy to be around.  By 16 months she knew all of her colors and could recite the ABC's.  By 18 months she could recognize all of the letters.  I believe we are well on our way to having a reading child by the age of 3.  Do I credit the Baby Plus?  Who really knows but we decided not to chance it and are using it again for baby #2."
"B0009EFYJE:fantastic!!:happy_with_bottles_""ventaire_user""",B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,3 of 3,5.0,Fantastic!!,"March 7, 2006","Happy with Bottles ""VentAire User""","Indianapolis, Indiana","I was lucky enough to happen onto the Baby Plus..ARE YOU KIDDING ME??  That's what I hear from people.  If I want I can sleep in, and I have been able to since my daughter was 2 months old. I can take a nap.She hardly cried and when she did it was a pure purpose cry, food. I saw my daughters eyes alert and amazing from the moment she was put in my arms. She has exceeded where she ""should"" be at this point in her life, 22months. Our bonding from the minute I put on the Baby Plus till now..awesome.Every heartbeat brought a reaction.  I can't believe this is my daughter and neither can my parents:) Was I ever this good? No! My husband's family is the same.  How could we have such a beautiful, smart and calm 22 month old? LUCKY?? Nope,  Baby Plus! Sure she's a 22month old at times but she's smart as a whip and I will use Baby Plus again!  Thank you for discovering and making this product! I will love my child no matter what but I LOVE the addition this has brought to my daughter.  22 months and I am soo lucky!
THANK YOU!!"
"B0009EFYJE:amazing_results!:c._huynh_""lovetobemom""",B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,1 of 1,5.0,Amazing Results!,"January 24, 2006","C. Huynh ""lovetobemom""","San Francisco, CA","I began using the system when I was 18 weeks pregnant but could not keep up the schedule with a fast pace career.  I stopped when I was about 31 weeks.  I thought that my efforts went down the drain and did not try to look for any benefits from Baby Plus.  However, when I went back to the testimonials to compare I realized that my son has accomplished many of the same feats other Baby Plus babies have.  I cannot believe that only 13 weeks of using this system had such a positive impact on my son's development.  He never had colic, has been extremely happy and expressive since he was born, laughs as if it's rolling from his toes since he was 4 months, latched on immediately after birth and today has a vocabulary of about 50 words, not including animal sounds he can make or hand gestures he's memorized for his favorites songs.  I highly recommend this product"
B0009EFYJE:great_service_from_babyplus:marla,B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,2 of 2,5.0,Great service from BabyPlus,"January 24, 2006",Marla,"North Texas, USA","A friend of mine introduced me to the BabyPlus system.  I am just now beginning my third trimester and have been using the BabyPlus since week 20.  I enjoy the 2 hours a day I use the system.  I feel like I am 'doing a good thing' for my little boy on the way.  While using BabyPlus, the battery cover clips snapped off.  I emailed customer service and they happily offered to replace the cover, no questions asked.  BabyPlus is a company that seems more concerned with a positive experience for the baby, rather than making sure I had all the required paperwork for replacement parts"
"B0009EFYJE:mary_jane_s._rn,_mother_of_faith_and_23_weeks_pregnant:mary_j._stegemoller_""rn,_bsn""",B0009EFYJE,Baby Plus Prenatal Education System: Baby,baby,,5.0,"Mary Jane S. RN, mother of Faith and 23 weeks pregnant","January 9, 2006","Mary J. Stegemoller ""RN, BSN""","Carmel,  IN  USA","I am using the babyplus system for the second time and  am looking forward to the same benefits as it produced with my 5 year old.
Faith was born alert, calm, and hardly cried at all as an infant. She slept through the night right away with only waking to eat.
She is now in her last year of preschool and she enjoys to write, sing and listen to music and loves arts and crafts. Her teachers tell us how she is constantly helping other students in class with writing letters and words when they have had trouble.
Her disposition has always been happy and eager to learn. She has great coordination  with activities and sports.
I am a nurse and I tell all my patients and friends about the BabyPlus system.
I am pregnant with my second child and there was no question at all that I would use the BabyPlus system again.
Do not be afraid to try something new. Just read the studies and reviews, they speak for themselves.
You will not be sorry that you purchased this product for your unborn child."
B0001IU5HY:perfect_baby_swing:j._quihuis,B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,Perfect Baby Swing,"November 12, 2006",J. Quihuis,California,The baby calmly swings everyday.  The baby especially enjoys looking up at the characters and mirror which keeps him entertained while swinging.  It has an adjustable seat that has allowed the baby to swing comfortably since he was brought home from the hospital.  I believe this was the best investment thus far for our infant
B0001IU5HY:wish_i'd_have_had_it_for_all_5_kids!!!:t._krusemark,B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,Wish I'd have had it for all 5 kids!!!,"November 9, 2006",T. Krusemark,,"I have five kids, ages 11 and under, so we have seen  and had many, many baby items. This has to be one of my favorites of all time! We just love it! Baby Ian is six weeks now, and sleeps in it for his naps, swings in it when he's fussy, and watches the mobile when I make dinner. I honestly don't know how we lived without it. Buy it now! And buy it here, it's $20 cheaper than babies'r'us"
"B0001IU5HY:baby_papasan_chair:judy_novack_""happy_grandma""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,Baby Papasan Chair,"November 9, 2006","Judy Novack ""Happy Grandma""",Indiana,"This item is the greatest thing since disposable diapers!  My grandson LOVES his, in fact; they moved it into the bedroom and the bassenette went in the family room because he sleeps so much better in the Papasan chair.
It is wonderful, you owe it to yourself to get this not only for the baby's sake but for yours!"
"B0001IU5HY:great_swing,_amazing_customer_service:m._g._pollock",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,"Great swing, amazing customer service","November 8, 2006",M. G. Pollock,"Redmond, WA  USA","We bought this swing just under a year ago, when our baby was about two months old.  She LOVED this swing and was either asleep in it, or just peacefully playing and looking around the room at us.  Now she is 14 months and has not used it for awhile, so two months ago friends bought it from us for their newborn son.

They used it only two months, when one day they turned it off and smoke started coming out of the motor compartment.  The batteries were intact, but the swing didn't work whatsoever anymore, even with new batteries.

I called Fisher Price, and they were very concerned about the smoke.  I didn't have the purchase receipt anymore, and wasn't sure if it was still covered by the warranty.  They asked for the Product Code and Run Code, and where I bought it (Babies R Us).  They are now sending me a brand new motor housing (the entire top portion of the swing, which you just attach the legs to).  They are also sending a pre-paid label to put on the box, so I can send them the dead motor housing.  How great is that!

I am so impressed and amazed by Fisher Price's customer service.  No receipt, and still they are totally helping me out and basically replacing the swing.  Talk about gaining customer loyalty!  It's good to know you can pay $130 for a baby item and get your money's worth all around.

The swing itself is just wonderful.  The motor is quiet, my baby loved the moving bugs, and the two swinging directions offers a nice change for the baby.  The swing's colors are great as well, soothing and neutral, instead of the usual super bright primary colors on most other swings"
"B0001IU5HY:best_shower_gift...life_saver:s._l._deblock_""mrs._debo""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,Best shower gift...life saver,"November 7, 2006","S. L. DeBlock ""Mrs. Debo""",Wherever the Navy sends us,"This was the best shower gift we received. We had this set up in our living room before we went to the hospital. We used this swing from day one, every day. Our baby just turned seven months old and he still loves to swing in it. I honestly don't know where we would be without this swing. We literally use it every day."
"B0001IU5HY:life_saver:a._cansino_""new_mommy""",B0001IU5HY,Baby Papasan Cradle Swing: Baby,baby,,5.0,LIFE SAVER,"November 7, 2006","A. Cansino ""new mommy""","la, ca","WOW!! This swing has been a life saver. My son LOVES his swing! It's proven to be the best baby shower present ever. I highly recommend this swing. Your baby is happy, content and falls asleep easy giving mom time to get things done!!! Love love love it"
B00004D3EU:safer_than_other_tubs:bridget's_mom,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,,4.0,Safer than other tubs,"October 3, 2006",Bridget's Mom,"Waltham, MA","I bought this without reading the reviews.  The tub definately leaks a little bit, I suppose because they try to make it adjustable.  Because it leaked I bought a different tub.  In the end I went back to this one because it has the bath ring.  I feel much better knowing the baby isn't going to slip under the water. My daughter is 9 months now and she loves this tub.  What I did to resolve the leak issue was put a boot tray under it.  It fits perfectly and catches any water that gets by.  Great $5 fix for an otherwise terrific tub.  Hope this helps"
"B00004D3EU:wonderful_bathing_system_for_babies!:jazzfanatic_""lisa""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,1 of 1,5.0,Wonderful bathing system for babies!,"August 19, 2006","jazzfanatic ""Lisa""","Illinois, USA","This is by far the best bathtub we ever used with our three boys.  Yes, it does leak if you don't read the directions and set it up properly - I got one of those leaky surprises too.  Then I went back to the setup directions and found the problem and fixed it.  My youngest has loved bathtime ever since.  I especially liked how it converts to a bath seat, as I hated the one I used to use with my other kids.  I'm only sorry my ""baby"" is about to outgrow it!  This has been the easiest bathtub I've ever used, especially with a slippery newborn.  Okay, so it's not the most intuitive as far as setting up - you WILL have to ready the accompanying directions! - but once you set it up, you'll be glad you made the effort.  A great product"
B00004D3EU:love_it!:luke'smom,B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,1 of 1,4.0,Love It!,"August 14, 2006",Luke'sMom,CT,"Not sure why this got bad reviews.  There is a slight issue with locking the tub in the expanded position, if you don't snap it in right, it will leak.  But once we figured that out we had no problems.  We used the product starting at about 8 weeks when our son outgrew the sink but was too tiny for the tub and we stuck this tub right on our countertop for months with no problem.  Now we use it in our regular tub and it saves us from having to waste a tubful of water for one tiny person to bathe.  Our son is now almost one and he still loves this tub, great value"
"B00004D3EU:it's_useful!:reyna_guzman_""rguzman""",B00004D3EU,Safety 1st 4-In-1 Bath Station: Baby,baby,1 of 1,5.0,It's Useful!,"August 9, 2006","Reyna Guzman ""rguzman""","Whittier, CA USA",Our 21-month old daughter has been using this tub since birth and we love it!  It does hold water and she can splash around and play with her toys.  The sunctions are great since they do stick pretty good to the tub.  Easy to clean and easy to put away when my husband or I need to use our regular tub
"B0002C6NQG:excellent_product,_and_i_received_it_free!:kelly",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,,5.0,"Excellent product, and I received it free!","June 2, 2006",Kelly,,"You can get this product, along with any other baby products up to $1000 Free! Participate in this special promotion and get a free $1000 baby products gift card at this web site:   stuffgratis.biz/bab"
B0002C6NQG:willow_baskey:lisa_kyle,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,1 of 1,5.0,willow baskey,"March 22, 2006",Lisa Kyle,,I purchases this basket for a friend. I was very pleased with its usefullness style. It arrived in two days of ordering
"B0002C6NQG:simple_baby_organizer:michelle_a._reneau_""mother_of_6""",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,4 of 4,4.0,Simple Baby Organizer,"January 29, 2006","Michelle A. Reneau ""Mother of 6""","Camino, CA","I am a Mother of 6 and this works. You can put a few baby neccessities in it. I use it for a few diapers, baby wipes, desitin, and the bulb syringe. I can move it around and it does not take much space"
B0002C6NQG:nice:l._pugliese,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,3 of 3,5.0,Nice,"January 1, 2006",L. Pugliese,,"I orignally bought this to hold all of my babies bath things. It got too heavy & everything wouldn't fit. So now I use it to hold his baby tylenol, etc. It is really nice."
B0002C6NQG:perfect_for_the_changing_table:t._verret,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,7 of 7,5.0,Perfect for the changing table,"December 19, 2005",T. Verret,,"I purchased this to put on the changing table.  I was looking for something that would fit on top of the table next to the changing mat and would hold diapers, wipes, lotions,etc.  I purchased and returned two other baskets for various reasons then I found this one.  It fits perfectly and holds the wipes container, several diapers, lotion, hair brush, etc.  I love that it has separate pockets to hold small items so that they dont fall over.  This allows everything to be within easy reach while changing the baby.  The price was also reasonable.  I was looking at buying one from Pottery Barn for twice the amount.  This basket is a great buy"
B0002C6NQG:great_basket_for_nursery:chris,B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,1 of 1,5.0,Great basket for nursery,"September 19, 2005",Chris,Delaware,I received this at my shower and it is really nice. It is an attractive way to store misc baby items. Right now I am using it for diapering needs. Great price also
"B0002C6NQG:cute_and_functional!:j._vassalluzzo_""first_time_mom""",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,8 of 8,4.0,Cute and functional!,"August 23, 2005","J. Vassalluzzo ""first time mom""",Southern New Jersey,"We recently purchased this for our son's changing table in his room and are very pleased with it. It has pockets on the inside for small items such as comb, nail clippers, etc. And the inside is plenty big for a box of wipes. A cute addition to the nursery"
"B0002C6NQG:love_it!:william_moor_""william_moor""",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,9 of 11,4.0,Love it!,"August 13, 2005","William Moor ""William Moor""",William Moor,"We originally registered for this item because we have a 2-level house, and thought this would help us from trudging up and down the stairs so much. But, since my 2-month old still ""lives"" in our room, in her bassinet, that part has not yet been an issue. However, we keep this basket in our living room, fully stocked, and we don't even have to get up off the couch to change a diaper. (Sounds lazy, but if you already have kids, you understand!) The sides of the liner have pockets, which we use to hold hand sanitizer, diaper rash cream, a thermometer, baby brush, aspirator, baby nail clippers, lotion, a couple rattles/toys, and some chapstick and nursing pads for me. We put the diapers, a changing pad, and a wipe holder in the ""main"" center part. I also have two wrist rattles attached to either side of the handle, and my baby loves to look at them while she's getting her diaper changed. (I put the basket next to her head so she can see one of them.) 

The basket itself is well made, and I have no fears of it falling apart any time soon. (In fact, we plan to put it to other use once baby is out of diapers!) We have not yet had to wash the liner, but it appears to be well made, and I have no fears of it falling apart, although I am going to throw it in a laundry bag and use the delicate cycle."
"B0002C6NQG:white_willow_baby_organizer_with_sage_liner:kelda_h._jolly_""mom_of_two""",B0002C6NQG,White Willow Baby Organizer With Sage Liner: Baby,baby,1 of 4,5.0,white willow baby organizer with sage liner,"July 19, 2005","Kelda H. Jolly ""mom of two""",traphill nc,I got this for a baby gift and filled it with bath items. I thought it looked great and would be useful to use
"B0009UBSFM:great_baby_tub._love_the_net.:j._marick_""olivia's_mommy""",B0009UBSFM,Aquarium Bath Center: Baby,baby,1 of 1,5.0,Great Baby tub. Love the Net.,"October 27, 2006","J. Marick ""Olivia's Mommy""","Battle Creek, MI",I have used this baby tub since my daughters belly button fell off. The net is very easy to use and it is very easy while washing the baby. I only quit using the net when my daughter started to roll. Now se sits up and has plenty of room to splash. I also like the elevated seat so that way she is not slipping and sliding all over the tub. My daughter also loves the toys that come with it
B0009UBSFM:like_this_tub_best.:heather_rivero,B0009UBSFM,Aquarium Bath Center: Baby,baby,1 of 1,5.0,Like this tub best.,"October 26, 2006",Heather Rivero,TX,"When my third child was born, we got this tub.  It has been the best yet for us.  From infant stage to now 6 months old, my daughter has fit snugly.  As an infant, the sling is perfect because you can't immerse the baby while the stump is still attached.  We used the tub on the counter by the bathroom sink, which worked very well while she was in the hammock stage.  Once her stump fell off, and she was able to control her head well, we lowered the bottom half of the hammock into the tub and let baby's bottom rest in the nook that is created between the hump and the top part of the tub.  A perfect angle for baby to rest comfortably while getting a bath.  This is the position in which we currently use our tub.  Now, however, we bathe her in the Aquarium tub instide the bathtub so we don't have to worry about where the water lands.  Finally, once baby is old enough to sit without support, we'll remove the sling altogether and let her sit in the wide end of the tub to play during bath time.  No doubt our daughter will enjoy this final transition in the short weeks ahead"
B00005OONH:love_this_chair:amanda_j._pearson,B00005OONH,Aquarium High Chair: Baby,baby,1 of 1,5.0,Love this chair,"November 11, 2006",Amanda J. Pearson,,I love this chair and so does my 5 month old. I love that it reclines 3 different postions and the best feature is it slides up and down to meet my level needs. Feeding him from any height is easy
B00005OONH:aquarium_healthy_care_high_chair:k._hanson,B00005OONH,Aquarium High Chair: Baby,baby,2 of 2,4.0,Aquarium Healthy Care High Chair,"November 10, 2006",K. Hanson,montana,Great product.  Son enjoys being in the chair.  He especially likes the toys that attach to the side of the tray.  Only thing I don't like is it is difficult to clean in the creases of the seat cushion
"B00005OONH:the_best_high_chair:kimberly_diaz_""kimmi""",B00005OONH,Aquarium High Chair: Baby,baby,2 of 2,5.0,The best high chair,"November 10, 2006","Kimberly Diaz ""kimmi""",north carolina,"I love this high chair and so does my daughter.It has many toys for her to play with while she is waiting For her food.The chair also folds compactly for storage.It has a great bar in the back to hang all of her bibs and towels.It has a height adjustment that is great.I adjust the height to fit right under our dinner table so she can sit with us at dinner.It also converts to a booster chair so she can still use it as she gets older.I love the chair pad, the cushion is so comfortable and it a beautiful fabric but it wipes off clean.Which is great for moms since we hate a mess.It is very sturdy and safe.I also like the five point harness system.My daughter is like hodini she can get out of the three point harness and since i have her in the five point harness she is locked in safe.I highly recommend this product to new and old moms.I love it!!!!!!!!!"
